time_window_ms;center_frequency_hz;bandwidth_hz;RSSI_dB;SNR_dB;puissance_moyenne;variance_IQ;kurtosis;skewness;PSD_mean;occupation_spectrale;ISR_dB;RSRP_dB;RSRQ_dB;EVM_percent;BER_est;file_id;window_id;rf_pattern;anomaly_score;is_anomaly;threshold_p99;bin_path;sample_rate_hz;iq_dataform;delta_snr;delta_evm;delta_anomaly_score;cos_sim_prev;cfo_hz;delta_cfo_hz;cos_sim_0_2;cos_sim_1_3;window_start_ms;window_center_ms;cfo_khz;delta_cfo_khz
5,2897;1734000000,0;48000000,0;-36,4628;16,7967;0,000225795636652;0,0002257955638924;-0,018419;0,002491;3,67192257502702e-12;0,790527;3,1114;-60,7225;-59,7017;14,4599;0,093217606999309;IQ_2024-04-20T22-14-03_137868350.json;3;chirp;0,0074831262521068;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-03_137868350.bin;61440000,0;2;0,1363000000000021;-0,2286999999999999;0,0061024817737502;0,9997241536747771;30716806,0;542,0;0,9999248864928215;0,999733918981001;15,8691;18,51395;30716,806;0,542
5,2897;1734000000,0;48000000,0;-36,4771;17,005;0,0002250534744234;0,0002250515972264;-0,009023;-0,000187;3,66183298960987e-12;0,791504;0,8386;-60,7368;-59,7214;14,1173;0,0912961972898428;IQ_2024-04-20T22-14-06_554086567.json;0;chirp;0,0010554725186301;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-06_554086567.bin;61440000,0;2;0,0;0,0;0,0;1,0;30708612,0;0,0;0,9999733560477175;0,999980083202407;0,0;2,64485;30708,612;0,0
5,2897;1734000000,0;48000000,0;-36,4763;16,5554;0,0002250964753329;0,0002250963589176;-0,022397;-0,005526;3,662663054793125e-12;0,791016;0,9624;-60,736;-59,7179;14,8673;0,0954946938221579;IQ_2024-04-20T22-14-06_554086567.json;1;chirp;0,0017806884347005;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-06_554086567.bin;61440000,0;2;-0,4496000000000002;0,75;0,0007252159160704001;0,9999570932527478;-30712604,0;-61421216,0;0,9999733560477175;0,999980083202407;5,2897;7,93455;-30712,604;-61421,216
5,2897;1734000000,0;48000000,0;-36,4961;16,6485;0,0002240708126919;0,0002240699250251;-0,020613;-0,000958;3,650186056192162e-12;0,790039;0,9332;-60,7558;-59,7323;14,7087;0,0946093888508267;IQ_2024-04-20T22-14-06_554086567.json;2;chirp;0,0049431521324965;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-06_554086567.bin;61440000,0;2;0,09309999999999974;-0,15859999999999985;0,0031624636977959997;0,999998058733657;-30718544,0;-5940,0;0,9999733560477175;0,999980083202407;10,5794;13,22425;-30718,544;-5,94
5,2897;1734000000,0;48000000,0;-36,4706;16,862;0,0002253928541904;0,0002253928832942;-0,032288;-0,003028;3,668621396252236e-12;0,790039;0,9088;-60,7303;-59,7068;14,3516;0,0926110205741337;IQ_2024-04-20T22-14-06_554086567.json;3;chirp;0,007742882538806;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-06_554086567.bin;61440000,0;2;0,2134999999999998;-0,35710000000000086;0,0027997304063095;0,9999905129609516;-30719690,0;-1146,0;0,9999733560477175;0,999980083202407;15,8691;18,51395;-30719,69;-1,146
5,2897;1734000000,0;48000000,0;-36,4699;16,6616;0,0002254284190712;0,0002254284190712;-0,023456;-0,004466;3,667536760398882e-12;0,790527;0,9059;-60,7296;-59,7088;14,6865;0,0944854627230138;IQ_2024-04-20T22-14-10_90741560.json;0;chirp;0,0004595672530785;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-10_90741560.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30718846,0;0,0;0,99998963280303;0,9999648458599136;0,0;2,64485;-30718,846;0,0
5,2897;1734000000,0;48000000,0;-36,4591;16,5551;0,0002259922039229;0,0002259919856442;-0,017812;-0,004166;3,678378348442868e-12;0,790527;1,0175;-60,7188;-59,6979;14,8677;0,0954970252640411;IQ_2024-04-20T22-14-10_90741560.json;1;chirp;0,0004860934702311;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-10_90741560.bin;61440000,0;2;-0,10650000000000048;0,1811999999999987;2,652621715259996e-05;0,9999968623158403;-44184,69921875;30674661,30078125;0,99998963280303;0,9999648458599136;5,2897;7,93455;-44,18469921875;30674,66130078125
5,2897;1734000000,0;48000000,0;-36,4633;16,8797;0,0002257728920085;0,0002257726155221;-0,017045;-0,003444;3,673114763735885e-12;0,790527;0,9982;-60,723;-59,7021;14,3223;0,0924469601209234;IQ_2024-04-20T22-14-10_90741560.json;2;chirp;0,0010692674980064;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-10_90741560.bin;61440000,0;2;0,3246000000000002;-0,545399999999999;0,0005831740277753001;0,9999778029351322;-30717236,0;-30673051,30078125;0,99998963280303;0,9999648458599136;10,5794;13,22425;-30717,236;-30673,05130078125
5,2897;1734000000,0;48000000,0;-36,4372;16,964;0,0002271310222567;0,0002271310222567;-0,02019;-0,001782;3,698491599785081e-12;0,791504;0,9391;-60,6969;-59,6815;14,184;0,091671143570981;IQ_2024-04-20T22-14-10_90741560.json;3;chirp;0,0034105695662134;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-10_90741560.bin;61440000,0;2;0,08429999999999893;-0,13830000000000098;0,002341302068207;0,999998377655864;30718050,0;61435286,0;0,99998963280303;0,9999648458599136;15,8691;18,51395;30718,05;61435,286
5,2897;1734000000,0;48000000,0;-36,4478;16,4814;0,0002265771472593;0,0002265765797346;-0,027089;-0,004702;3,685611711656822e-12;0,790039;0,9849;-60,7075;-59,684;14,9945;0,0962041717817093;IQ_2024-04-20T22-14-13_529867605.json;0;chirp;0,0034689745555935;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-13_529867605.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30719296,0;0,0;0,999978385393863;0,9999928395854214;0,0;2,64485;-30719,296;0,0
5,2897;1734000000,0;48000000,0;-36,467;17,0908;0,0002255789586342;0,0002255787112517;-0,026445;-0,001322;3,669328729749566e-12;0,791992;1,1188;-60,7267;-59,7139;13,9785;0,0905165014625927;IQ_2024-04-20T22-14-13_529867605.json;1;chirp;0,0014983143522979;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-13_529867605.bin;61440000,0;2;0,6094000000000008;-1,016;-0,0019706602032956;0,999921574100292;-30719900,0;-604,0;0,999978385393863;0,9999928395854214;5,2897;7,93455;-30719,9;-0,604
5,2897;1734000000,0;48000000,0;-36,4729;16,7954;0,0002252754493383;0,0002252746635349;-0,010398;-0,000154;3,663414623739092e-12;0,790527;1,0756;-60,7325;-59,7117;14,4621;0,0932299825946084;IQ_2024-04-20T22-14-13_529867605.json;2;chirp;0,0012187385631418;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-13_529867605.bin;61440000,0;2;-0,2954000000000008;0,48359999999999914;-0,00027957578915610007;0,9999822161561349;30694072,0;61413972,0;0,999978385393863;0,9999928395854214;10,5794;13,22425;30694,072;61413,972
5,2897;1734000000,0;48000000,0;-36,4734;16,9501;0,0002252484409837;0,0002252483245683;-0,011319;0,000276;3,6653974126721326e-12;0,791016;0,8782;-60,7331;-59,7149;14,2068;0,0917989421558633;IQ_2024-04-20T22-14-13_529867605.json;3;chirp;0,0004745310812899;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-13_529867605.bin;61440000,0;2;0,15469999999999828;-0,2553000000000001;-0,0007442074818518999;0,9999929496170278;-30715396,0;-61409468,0;0,999978385393863;0,9999928395854214;15,8691;18,51395;-30715,396;-61409,468
5,2897;1734000000,0;48000000,0;-36,4735;16,5271;0,0002252422418678;0,0002252422127639;-0,006041;-0,002633;3,662686473560051e-12;0,790039;0,8858;-60,7332;-59,7097;14,9157;0,0957649365893374;IQ_2024-04-20T22-14-16_949529233.json;0;chirp;0,0014189344129556;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-16_949529233.bin;61440000,0;2;0,0;0,0;0,0;1,0;30716656,0;0,0;0,9999980884471462;0,9993075687894901;0,0;2,64485;30716,656;0,0
5,2897;1734000000,0;48000000,0;-36,4085;16,9862;0,000228637465625;0,0002286374365212;-0,008117;-0,001139;3,721111092869212e-12;0,790527;4,5616;-60,6682;-59,6474;14,1479;0,0914679848616356;IQ_2024-04-20T22-14-16_949529233.json;1;chirp;0,0024471882257754;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-16_949529233.bin;61440000,0;2;0,4590999999999994;-0,7677999999999994;0,0010282538128198;0,9992110938848713;-30718858,0;-61435514,0;0,9999980884471462;0,9993075687894901;5,2897;7,93455;-30718,858;-61435,514
5,2897;1734000000,0;48000000,0;-36,4901;16,5781;0,0002243824419565;0,0002243824710603;-0,02068;0,000407;3,651742970511851e-12;0,790527;1,0408;-60,7498;-59,729;14,8284;0,0952775368052818;IQ_2024-04-20T22-14-16_949529233.json;2;chirp;0,0038335333074392;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-16_949529233.bin;61440000,0;2;-0,408100000000001;0,6805000000000003;0,0013863450816638;0,9992818410503457;30719236,0;61438094,0;0,9999980884471462;0,9993075687894901;10,5794;13,22425;30719,236;61438,094
5,2897;1734000000,0;48000000,0;-36,4772;16,6799;0,0002250488469144;0,0002250488469144;-0,003848;-0,001005;3,662496087658562e-12;0,790527;1,0679;-60,7369;-59,7161;14,6557;0,094313044700431;IQ_2024-04-20T22-14-16_949529233.json;3;chirp;0,0028161211479794;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-16_949529233.bin;61440000,0;2;0,10180000000000078;-0,17270000000000074;-0,0010174121594598;0,9999977532979659;-30706412,0;-61425648,0;0,9999980884471462;0,9993075687894901;15,8691;18,51395;-30706,412;-61425,648
5,2897;1734000000,0;48000000,0;-36,444;16,8784;0,0002267793606733;0,0002267785457661;-0,018479;0,000529;3,690957262048045e-12;0,791016;1,8312;-60,7037;-59,6855;14,3246;0,0924595155685484;IQ_2024-04-20T22-14-20_350995138.json;0;chirp;0,0006240856844689;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-20_350995138.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30717140,0;0,0;0,9999417284676557;0,9999421932342305;0,0;2,64485;-30717,14;0,0
5,2897;1734000000,0;48000000,0;-36,4248;16,9771;0,0002277802268508;0,0002277789608342;-0,010984;0,002524;3,706508190648439e-12;0,791504;3,0488;-60,6845;-59,6691;14,1627;0,0915514852549582;IQ_2024-04-20T22-14-20_350995138.json;1;chirp;0,0010029432818142;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-20_350995138.bin;61440000,0;2;0,0987000000000009;-0,16190000000000104;0,0003788575973453001;0,9999162234487634;30716096,0;61433236,0;0,9999417284676557;0,9999421932342305;5,2897;7,93455;30716,096;61433,236
5,2897;1734000000,0;48000000,0;-36,468;17,0546;0,0002255286817671;0,0002255285944556;-0,026489;0,001481;3,669988792032175e-12;0,791504;0,8608;-60,7277;-59,7122;14,0369;0,0908445011788037;IQ_2024-04-20T22-14-20_350995138.json;2;chirp;0,001680655473072;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-20_350995138.bin;61440000,0;2;0,07750000000000057;-0,1257999999999999;0,0006777121912578;0,9997346053237383;-30717282,0;-61433378,0;0,9999417284676557;0,9999421932342305;10,5794;13,22425;-30717,282;-61433,378
5,2897;1734000000,0;48000000,0;-36,4381;16,511;0,0002270879631396;0,0002270879631396;-0,0189;0,003827;3,693693788331398e-12;0,790527;3,5253;-60,6977;-59,6769;14,9435;0,0959197356169117;IQ_2024-04-20T22-14-20_350995138.json;3;chirp;0,0039849461803586;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-20_350995138.bin;61440000,0;2;-0,5436000000000014;0,906600000000001;0,0023042907072866;0,9995473640184785;-30718920,0;-1638,0;0,9999417284676557;0,9999421932342305;15,8691;18,51395;-30718,92;-1,638
5,2897;1734000000,0;48000000,0;-36,4604;16,7395;0,0002259205939481;0,0002259183384012;-0,021005;-0,001242;3,678203575052663e-12;0,791016;0,8732;-60,7201;-59,702;14,5553;0,093752030705348;IQ_2024-04-20T22-14-23_926138848.json;0;chirp;0,0002166592392597;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-23_926138848.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30718558,0;0,0;0,9999917519663839;0,9999997145118572;0,0;2,64485;-30718,558;0,0
5,2897;1734000000,0;48000000,0;-36,4573;16,9987;0,0002260862383991;0,000226085743634;-0,017909;-0,001705;3,677305855653845e-12;0,791504;0,9268;-60,7169;-59,7015;14,1274;0,0913533310057843;IQ_2024-04-20T22-14-23_926138848.json;1;chirp;0,0009068562481966;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-23_926138848.bin;61440000,0;2;0,2591999999999999;-0,42790000000000106;0,0006901970089369001;0,9999860710752816;-30716312,0;2246,0;0,9999917519663839;0,9999997145118572;5,2897;7,93455;-30716,312;2,246
5,2897;1734000000,0;48000000,0;-36,4644;16,8384;0,0002257123560411;0,0002257122396258;-0,022812;0,001918;3,673381477470317e-12;0,791016;1,209;-60,7241;-59,706;14,3907;0,0928299611456307;IQ_2024-04-20T22-14-23_926138848.json;2;chirp;0,000989701113308;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-23_926138848.bin;61440000,0;2;-0,16029999999999944;0,263300000000001;8,284486511140005e-05;0,9999903974273159;-30706338,0;9974,0;0,9999917519663839;0,9999997145118572;10,5794;13,22425;-30706,338;9,974
5,2897;1734000000,0;48000000,0;-36,4582;16,9935;0,0002260398032376;0,000226038537221;-0,018441;0,00882;3,6769242164891295e-12;0,791992;0,9973;-60,7178;-59,705;14,136;0,0914012951704885;IQ_2024-04-20T22-14-23_926138848.json;3;chirp;0,008591635963293;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-23_926138848.bin;61440000,0;2;0,1551000000000009;-0,2547000000000015;0,007601934849984999;0,9999926432162863;-30699742,0;6596,0;0,9999917519663839;0,9999997145118572;15,8691;18,51395;-30699,742;6,596
5,2897;1734000000,0;48000000,0;-36,3961;16,9992;0,0002292919962201;0,0002292919380124;-0,022599;-0,005906;3,7332311721149924e-12;0,791504;3,9998;-60,6558;-59,6403;14,1267;0,0913492886657195;IQ_2024-04-20T22-14-27_454806273.json;0;chirp;0,002389443113907;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-27_454806273.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30719192,0;0,0;0,9999968695559278;0,9883234108856637;0,0;2,64485;-30719,192;0,0
5,2897;1734000000,0;48000000,0;-36,3799;16,7648;0,000230150661082;0,0002301506174262;-0,018552;0,000157;3,7454262781511086e-12;0,791016;4,7125;-60,6396;-59,6214;14,5132;0,0935160026998465;IQ_2024-04-20T22-14-27_454806273.json;1;chirp;0,0036551807000249;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-27_454806273.bin;61440000,0;2;-0,23439999999999728;0,38649999999999984;0,0012657375861179002;0,9999606980740188;-30717124,0;2068,0;0,9999968695559278;0,9883234108856637;5,2897;7,93455;-30717,124;2,068
5,2897;1734000000,0;48000000,0;-36,428;16,9181;0,0002276159648317;0,0002276154991704;-0,030145;0,002458;3,705042782992107e-12;0,791016;4,1835;-60,6877;-59,6695;14,2592;0,0920928668780398;IQ_2024-04-20T22-14-27_454806273.json;2;chirp;0,0048526667984698;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-27_454806273.bin;61440000,0;2;0,153299999999998;-0,25399999999999956;0,0011974860984449;0,9999794425987405;-30719582,0;-2458,0;0,9999968695559278;0,9883234108856637;10,5794;13,22425;-30719,582;-2,458
5,2897;1734000000,0;48000000,0;-35,121;17,1877;0,0003075415152125;0,0003075401473324;0,421497;-0,002709;4,993567625372064e-12;0,791016;19,0533;-59,3806;-58,3625;13,8234;0,0896434872325359;IQ_2024-04-20T22-14-27_454806273.json;3;tone;0,1847956802444434;1;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-27_454806273.bin;61440000,0;2;0,2696000000000005;-0,4358000000000004;0,1799430134459736;0,9874767854990112;-30719972,0;-390,0;0,9999968695559278;0,9883234108856637;15,8691;18,51395;-30719,972;-0,39
5,2897;1734000000,0;48000000,0;-36,4017;17,0412;0,0002289986005052;0,000228998644161;-0,011178;0,00148;3,724564927309881e-12;0,791504;5,2193;-60,6614;-59,6459;14,0585;0,090965942081057;IQ_2024-04-20T22-14-31_6735828.json;0;chirp;0,0071754632150889;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-31_6735828.bin;61440000,0;2;0,0;0,0;0,0;1,0;30719692,0;0,0;0,9998172002089099;0,9988452994813423;0,0;2,64485;30719,692;0,0
5,2897;1734000000,0;48000000,0;-36,4089;16,7991;0,0002286195231135;0,0002286192029714;-0,016479;0,001424;3,721161399850015e-12;0,791016;5,6561;-60,6686;-59,6504;14,4559;0,0931956336979523;IQ_2024-04-20T22-14-31_6735828.json;1;chirp;0,0080546852229592;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-31_6735828.bin;61440000,0;2;-0,24210000000000065;0,3973999999999993;0,0008792220078703006;0,9999777155770054;30719846,0;154,0;0,9998172002089099;0,9988452994813423;5,2897;7,93455;30719,846;0,154
5,2897;1734000000,0;48000000,0;-36,4083;16,9042;0,0002286514936713;0,0002286514063598;-0,015058;-0,000965;3,722174478359985e-12;0,790527;3,4159;-60,6679;-59,6471;14,282;0,0922206905145218;IQ_2024-04-20T22-14-31_6735828.json;2;chirp;0,0023336923427585;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-31_6735828.bin;61440000,0;2;0,1051000000000002;-0,17389999999999972;-0,0057209928802007;0,9997220422357238;-30719934,0;-61439780,0;0,9998172002089099;0,9988452994813423;10,5794;13,22425;-30719,934;-61439,78
5,2897;1734000000,0;48000000,0;-36,4589;17,2658;0,0002259983011754;0,0002259976026834;-0,022319;-0,003227;3,678686695540723e-12;0,791016;1,164;-60,7186;-59,7005;13,6996;0,088945672499604;IQ_2024-04-20T22-14-31_6735828.json;3;chirp;0,0053666546783906;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-31_6735828.bin;61440000,0;2;0,36159999999999926;-0,5823999999999998;0,0030329623356321;0,9996940014968572;-30717672,0;2262,0;0,9998172002089099;0,9988452994813423;15,8691;18,51395;-30717,672;2,262
5,2897;1734000000,0;48000000,0;-36,4579;16,7299;0,0002260507026221;0,000226050557103;-0,014452;0,003583;3,680239706732591e-12;0,790527;0,9779;-60,7176;-59,6968;14,5716;0,0938429857709829;IQ_2024-04-20T22-14-34_549146060.json;0;chirp;0,0007645128323152;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-34_549146060.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30714780,0;0,0;0,999998332960282;0,9999983876609742;0,0;2,64485;-30714,78;0,0
5,2897;1734000000,0;48000000,0;-36,4572;16,6754;0,000226089177886;0,0002260887704323;-0,025191;-0,006089;3,675820064996671e-12;0,790771;0,871;-60,7169;-59,6974;14,6632;0,0943552918286092;IQ_2024-04-20T22-14-34_549146060.json;1;chirp;0,0010742518889416;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-34_549146060.bin;61440000,0;2;-0,05450000000000088;0,09159999999999968;0,00030973905662640003;0,9999987331872185;-30715110,0;-330,0;0,999998332960282;0,9999983876609742;5,2897;7,93455;-30715,11;-0,33
5,2897;1734000000,0;48000000,0;-36,4392;16,6487;0,0002270287077408;0,0002270273980684;-0,027257;0,00555;3,690517075966016e-12;0,791504;0,912;-60,6989;-59,6834;14,7084;0,09460751215732;IQ_2024-04-20T22-14-34_549146060.json;2;chirp;0,0066514581739294;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-34_549146060.bin;61440000,0;2;-0,02669999999999817;0,04519999999999946;0,0055772062849878;0,9999997341335624;-30717170,0;-2060,0;0,999998332960282;0,9999983876609742;10,5794;13,22425;-30717,17;-2,06
5,2897;1734000000,0;48000000,0;-36,4543;16,7222;0,0002262412745039;0,0002262412454001;-0,021576;-0,002796;3,677920815126079e-12;0,790527;1,0155;-60,714;-59,6931;14,5845;0,0939148245598059;IQ_2024-04-20T22-14-34_549146060.json;3;chirp;0,0007361420875388;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-34_549146060.bin;61440000,0;2;0,07349999999999923;-0,12389999999999901;-0,0059153160863906;0,9999982442536274;-30717840,0;-670,0;0,999998332960282;0,9999983876609742;15,8691;18,51395;-30717,84;-0,67
5,2897;1734000000,0;48000000,0;-36,4543;17,0495;0,0002262394118588;0,0002262391062686;-0,033781;-0,00092;3,678716185839814e-12;0,791992;1,0283;-60,714;-59,7012;14,0451;0,0908907419489721;IQ_2024-04-20T22-14-37_962197309.json;0;chirp;0,002100147907407;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-37_962197309.bin;61440000,0;2;0,0;0,0;0,0;1,0;30716612,0;0,0;0,9999994056154364;0,99999786396445;0,0;2,64485;30716,612;0,0
5,2897;1734000000,0;48000000,0;-36,4579;16,5772;0,0002260549517814;0,0002260548790218;-0,017474;0,00309;3,677541778046578e-12;0,790527;0,9197;-60,7175;-59,6967;14,8299;0,0952862601236166;IQ_2024-04-20T22-14-37_962197309.json;1;chirp;0,0009320447121715;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-37_962197309.bin;61440000,0;2;-0,47229999999999706;0,7848000000000006;-0,0011681031952354998;0,9999531610135876;-30716360,0;-61432972,0;0,9999994056154364;0,99999786396445;5,2897;7,93455;-30716,36;-61432,972
5,2897;1734000000,0;48000000,0;-36,4533;16,9978;0,0002262938505737;0,0002262938505737;-0,034802;0,000417;3,680487338508787e-12;0,791016;1,0603;-60,713;-59,6948;14,129;0,0913621829612956;IQ_2024-04-20T22-14-37_962197309.json;2;chirp;0,0024783816664122;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-37_962197309.bin;61440000,0;2;0,4206000000000003;-0,7009000000000007;0,0015463369542407;0,9999621398499927;-30712832,0;3528,0;0,9999994056154364;0,99999786396445;10,5794;13,22425;-30712,832;3,528
5,2897;1734000000,0;48000000,0;-36,4583;16,6152;0,0002260337059851;0,0002260331821162;-0,017258;0,007271;3,677387387657216e-12;0,790527;1,1017;-60,718;-59,6971;14,7652;0,0949249851558845;IQ_2024-04-20T22-14-37_962197309.json;3;chirp;0,0018084815062167;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-37_962197309.bin;61440000,0;2;-0,38260000000000005;0,6362000000000005;-0,0006699001601955001;0,9999695785353818;30713676,0;61426508,0;0,9999994056154364;0,99999786396445;15,8691;18,51395;30713,676;61426,508
5,2897;1734000000,0;48000000,0;-36,4519;16,661;0,0002263656788272;0,0002263656642753;-0,029992;-0,00455;3,680681193857227e-12;0,791016;1,0558;-60,7116;-59,6934;14,6875;0,0944910135609768;IQ_2024-04-20T22-14-41_395075607.json;0;chirp;0,0006871676624032;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-41_395075607.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30715050,0;0,0;0,9999748273098569;0,9999963581510642;0,0;2,64485;-30715,05;0,0
5,2897;1734000000,0;48000000,0;-36,4518;16,7377;0,0002263719943584;0,0002263719943584;-0,029605;-0,001641;3,6846944766188986e-12;0,791016;1,0618;-60,7115;-59,6933;14,5584;0,0937689126261651;IQ_2024-04-20T22-14-41_395075607.json;1;chirp;0,0001840177212149;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-41_395075607.bin;61440000,0;2;0,07669999999999888;-0,12909999999999933;-0,0005031499411883001;0,9999987570534605;30719796,0;61434846,0;0,9999748273098569;0,9999963581510642;5,2897;7,93455;30719,796;61434,846
5,2897;1734000000,0;48000000,0;-36,4556;16,9919;0,0002261733752675;0,0002261733316117;-0,03133;0,000336;3,678435160636706e-12;0,791504;0,8412;-60,7153;-59,6998;14,1385;0,0914155219430318;IQ_2024-04-20T22-14-41_395075607.json;2;chirp;0,0019274431712715;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-41_395075607.bin;61440000,0;2;0,25420000000000087;-0,41990000000000016;0,0017434254500566001;0,9999840404031249;-30717202,0;-61436998,0;0,9999748273098569;0,9999963581510642;10,5794;13,22425;-30717,202;-61436,998
5,2897;1734000000,0;48000000,0;-36,4388;16,7899;0,0002270496479468;0,000227049604291;-0,027625;-0,002662;3,696577332429341e-12;0,790527;0,8251;-60,6985;-59,6776;14,4713;0,0932813517581207;IQ_2024-04-20T22-14-41_395075607.json;3;chirp;0,0036785539347246;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-41_395075607.bin;61440000,0;2;-0,20200000000000173;0,3327999999999989;0,0017511107634531;0,9999915848555114;-30719732,0;-2530,0;0,9999748273098569;0,9999963581510642;15,8691;18,51395;-30719,732;-2,53
