time_window_ms;center_frequency_hz;bandwidth_hz;RSSI_dB;SNR_dB;puissance_moyenne;variance_IQ;kurtosis;skewness;PSD_mean;occupation_spectrale;ISR_dB;RSRP_dB;RSRQ_dB;EVM_percent;BER_est;file_id;window_id;rf_pattern;anomaly_score;is_anomaly;threshold_p99;bin_path;sample_rate_hz;iq_dataform;delta_snr;delta_evm;delta_anomaly_score;cos_sim_prev;cfo_hz;delta_cfo_hz;cos_sim_0_2;cos_sim_1_3;window_start_ms;window_center_ms;cfo_khz;delta_cfo_khz;arocle_rf_pattern;proba_A;proba_C;proba_E;proba_L;proba_O;proba_R;arocle_rf_confidence;rf_state;uncertainty_score;S;P;E;C;T;R;A;Score_SPECTRA;SPECTRA_level;anomaly_score_scaled;Score_SPECTRA_norm;RiskScore_RF;priority
5,2897;1734000000,0;48000000,0;-36,4414;16,8625;0,0002269113902002;0,0002269112010253;-0,017874;-0,00449;3,690517075966016e-12;0,791016;0,8817;-60,7011;-59,683;14,3508;0,0926067106217408;IQ_2024-04-20T22-15-19_356072039.json;2;chirp;0,0023118432073329;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-19_356072039.bin;61440000,0;2;0,2665000000000006;-0,4471000000000007;0,0008758908021407;0,9999850797427404;-30718406,0;-61428130,0;0,9999984943193232;0,9999720194510262;10,5794;13,22425;-30718,406;-61428,13;normal;0,2085448990481812;0,0294977162309991;0,3123598016350448;0,4135704787775204;0,0150141987829614;0,021012905525293;0,4135704787775204;normal;0,5864295212224795;3;1;1;1;1;2;3;12;faible;0,046236864146658;0,5714285714285714;0,026421065226661714;low
5,2897;1734000000,0;48000000,0;-36,4529;16,9622;0,0002263134811073;0,0002263134520035;-0,024235;-0,004021;3,684626388722467e-12;0,791016;0,8949;-60,7126;-59,6944;14,1871;0,0916881404528056;IQ_2024-04-20T22-15-19_356072039.json;3;chirp;0,001605681076674;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-19_356072039.bin;61440000,0;2;0,0996999999999985;-0,1637000000000004;-0,0007061621306589;0,9999979487418252;-13675,4970703125;30704730,502929688;0,9999984943193232;0,9999720194510262;15,8691;18,51395;-13,6754970703125;30704,730502929688;L;0,1545274771875907;0,0251575972599202;0,2577892162700556;0,3547974670949413;0,1979335561497326;0,0097946860377594;0,3547974670949413;pre_attack;0,6452025329050587;3;1;1;1;1;2;1;10;significatif;0,03211362153348;0,47619047619047616;0,01529220073022857;significant
5,2897;1734000000,0;48000000,0;-36,4949;16,6783;0,0002241348993266;0,0002241340262116;-0,014708;0,002319;3,648911034437319e-12;0,790039;0,8479;-60,7546;-59,7311;14,6584;0,0943280845243157;IQ_2024-04-20T22-15-22_882957111.json;0;chirp;0,0033507320317731;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-22_882957111.bin;61440000,0;2;0,0;0,0;0,0;1,0;30715460,0;0,0;0,999996150469426;0,9999863146447496;0,0;2,64485;30715,46;0,0;O;0,2330525181042538;0,0061358282809293;0,1072401192640578;0,2842306448935254;0,2947415367166916;0,0745993527405421;0,2947415367166916;pre_attack;0,7052584632833083;3;1;3;1;1;2;3;14;significatif;0,067014640635462;0,6666666666666666;0,044676427090308;significant
5,2897;1734000000,0;48000000,0;-36,4575;16,9406;0,0002260742185171;0,0002260742185171;-0,015035;-0,000564;3,679547552065676e-12;0,791992;0,9033;-60,7172;-59,7044;14,2222;0,0918856188622211;IQ_2024-04-20T22-15-22_882957111.json;1;chirp;0,0029132346233643;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-22_882957111.bin;61440000,0;2;0,2622999999999997;-0,4361999999999995;-0,0004374974084088;0,99998567085892;-30719692,0;-61435152,0;0,999996150469426;0,9999863146447496;5,2897;7,93455;-30719,692;-61435,152;normal;0,1659073918662283;0,2013205877908385;0,1777019863481399;0,4061337835663036;0,0262076947833296;0,0227285556451599;0,4061337835663036;normal;0,5938662164336964;3;1;1;1;1;2;3;12;faible;0,058264692467286;0,5714285714285714;0,03329410998130628;low
5,2897;1734000000,0;48000000,0;-36,4725;16,5457;0,0002252963895443;0,0002252960402984;-0,003829;-0,003648;3,665077356190816e-12;0,790527;0,8709;-60,7321;-59,7113;14,8838;0,0955866832169921;IQ_2024-04-20T22-15-22_882957111.json;2;chirp;0,0020559105556828;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-22_882957111.bin;61440000,0;2;-0,3948999999999998;0,6616;-0,0008573240676815;0,9999673440839588;-30719094,0;598,0;0,999996150469426;0,9999863146447496;10,5794;13,22425;-30719,094;0,598;normal;0,8404531587756336;0,0018526977419265;0,0081274629972712;0,138524763594143;0,0013846153846153;0,00965730150641;0,8404531587756336;normal;0,1595468412243663;3;1;1;1;3;2;3;14;faible;0,041118211113655996;0,6666666666666666;0,02741214074243733;low
5,2897;1734000000,0;48000000,0;-36,4703;16,6858;0,0002254079299746;0,0002254077116958;-0,014352;-0,010335;3,667345507135655e-12;0,790039;0,9728;-60,73;-59,7065;14,6457;0,0942575835988126;IQ_2024-04-20T22-15-22_882957111.json;3;chirp;0,0120180302452438;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-22_882957111.bin;61440000,0;2;0,1401000000000003;-0,2381000000000011;0,009962119689561;0,9999952300073816;30716346,0;61435440,0;0,999996150469426;0,9999863146447496;15,8691;18,51395;30716,346;61435,44;normal;0,1748654564995478;0,0126981494032662;0,1811175414311616;0,4201376879736344;0,1912017981470314;0,0199793665453582;0,4201376879736344;normal;0,5798623120263655;3;1;1;1;1;2;3;12;faible;0,24036060490487599;0,5714285714285714;0,13734891708850056;low
5,2897;1734000000,0;48000000,0;-36,4655;16,5708;0,0002256580482935;0,0002256579173263;-0,011623;-0,003214;3,6751218387975895e-12;0,790527;0,8777;-60,7252;-59,7043;14,8408;0,0953472002307086;IQ_2024-04-20T22-15-26_297659646.json;0;chirp;0,0010002153859941;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-26_297659646.bin;61440000,0;2;0,0;0,0;0,0;1,0;30719020,0;0,0;0,9999503109407356;0,9999743169711474;0,0;2,64485;30719,02;0,0;normal;0,2739123788553587;0,0117109841438818;0,2019269402820982;0,0550297038216705;0,3666756687705233;0,0907443241264673;0,3666756687705233;normal;0,6333243312294767;3;1;1;1;1;2;3;12;faible;0,020004307719882;0,5714285714285714;0,011431032982789713;low
5,2897;1734000000,0;48000000,0;-36,4414;16,6495;0,0002269143005833;0,0002269140823045;-0,023533;0,003674;3,689117587801771e-12;0,790527;1,5625;-60,7011;-59,6802;14,707;0,0945997170596852;IQ_2024-04-20T22-15-26_297659646.json;1;chirp;0,0013252682852177;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-26_297659646.bin;61440000,0;2;0,0787000000000013;-0,133799999999999;0,0003250528992236;0,999972806263554;30715734,0;-3286,0;0,9999503109407356;0,9999743169711474;5,2897;7,93455;30715,734;-3,286;normal;0,2608726843831211;0,0248479459739206;0,4992897928039814;0,1440282252287914;0,0193734577363871;0,0515878938737983;0,4992897928039814;normal;0,5007102071960186;3;1;1;1;1;2;3;12;faible;0,026505365704354;0,5714285714285714;0,015145923259630857;low
5,2897;1734000000,0;48000000,0;-36,4563;17,0312;0,0002261364716105;0,0002261364279547;-0,026895;-7,6e-05;3,682490076761802e-12;0,791016;1,2006;-60,716;-59,6978;14,0746;0,0910567645605068;IQ_2024-04-20T22-15-26_297659646.json;2;chirp;0,0015555572178433;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-26_297659646.bin;61440000,0;2;0,3816999999999986;-0,6324000000000005;0,0002302889326255;0,999962661467464;-30718472,0;-61434206,0;0,9999503109407356;0,9999743169711474;10,5794;13,22425;-30718,472;-61434,206;normal;0,1528042146484426;0,1148389925954434;0,5578793631983653;0,1542693270234182;0,0149555246279272;0,0052525779064031;0,5578793631983653;normal;0,4421206368016347;3;1;1;1;1;2;3;12;faible;0,031111144356866;0,5714285714285714;0,017777796775352;low
5,2897;1734000000,0;48000000,0;-36,4477;16,8641;0,0002265859220642;0,0002265859220642;-0,019996;0,00157;3,688983146732383e-12;0,790527;1,023;-60,7074;-59,6865;14,3481;0,0925914507635069;IQ_2024-04-20T22-15-26_297659646.json;3;chirp;0,0012470827575681;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-26_297659646.bin;61440000,0;2;-0,1670999999999978;0,2735000000000003;-0,0003084744602751;0,9999925819075274;-30717484,0;988,0;0,9999503109407356;0,9999743169711474;15,8691;18,51395;-30717,484;0,988;normal;0,420135491414683;0,0077850252430886;0,0673536956183523;0,0151019955412819;0,0194058791423001;0,4702179130402939;0,4702179130402939;normal;0,5297820869597061;3;1;1;1;2;2;3;13;faible;0,024941655151362003;0,6190476190476191;0,01544007223655743;low
5,2897;1734000000,0;48000000,0;-36,4624;16,9895;0,0002258162712678;0,0002258162712678;-0,029605;-0,00535;3,673528928965775e-12;0,791016;0,9261;-60,7221;-59,704;14,1424;0,0914374941032862;IQ_2024-04-20T22-15-29_711613868.json;0;chirp;0,0029851608278966;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-29_711613868.bin;61440000,0;2;0,0;0,0;0,0;1,0;30719470,0;0,0;0,9994094692345388;0,9999841691813112;0,0;2,64485;30719,47;0,0;normal;0,2315679742025134;0,0277819786517842;0,255336110999653;0,0265879629441531;0,3853894985025494;0,0733364746993468;0,3853894985025494;normal;0,6146105014974506;3;1;1;1;1;2;3;12;faible;0,059703216557931996;0,5714285714285714;0,03411612374738971;low
5,2897;1734000000,0;48000000,0;-36,4633;16,9574;0,0002257722662761;0,0002257720771012;-0,024029;-0,003917;3,674353789978602e-12;0,791016;0,9917;-60,723;-59,7048;14,1948;0,091731451276311;IQ_2024-04-20T22-15-29_711613868.json;1;chirp;0,0009649107452708;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-29_711613868.bin;61440000,0;2;-0,0320999999999997;0,0524000000000004;-0,0020202500826257;0,9999995536837436;30703196,0;-16274,0;0,9994094692345388;0,9999841691813112;5,2897;7,93455;30703,196;-16,274;A;0,3022971080300018;0,0112717980751185;0,1750424349316832;0,0152727595632169;0,2555350831790325;0,2405808162209469;0,3022971080300018;pre_attack;0,6977028919699981;3;1;3;1;1;2;3;14;significatif;0,019298214905416;0,6666666666666666;0,012865476603610666;significant
5,2897;1734000000,0;48000000,0;-36,4282;16,8904;0,0002276060840813;0,0002276060113217;-0,016709;-0,000119;3,704996812819994e-12;0,790527;4,194;-60,6878;-59,667;14,3048;0,0923488324814866;IQ_2024-04-20T22-15-29_711613868.json;2;chirp;0,0042138128136088;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-29_711613868.bin;61440000,0;2;-0,0670000000000001;0,1099999999999994;0,003248902068338;0,9994339410247582;-30719934,0;-61423130,0;0,9994094692345388;0,9999841691813112;10,5794;13,22425;-30719,934;-61423,13;normal;0,4210217707052902;0,0105609997446603;0,0844720356562607;0,0051407459637853;0,0037523523093447;0,4750520956206585;0,4750520956206585;normal;0,5249479043793415;3;1;1;1;2;2;3;13;faible;0,084276256272176;0,6190476190476191;0,05217101578753752;low
5,2897;1734000000,0;48000000,0;-36,4543;16,6866;0,000226238684263;0,0002262385969515;-0,021979;0,002015;3,682163948748318e-12;0,791016;0,8844;-60,714;-59,6959;14,6444;0,0942501768684208;IQ_2024-04-20T22-15-29_711613868.json;3;chirp;0,0007652667357784;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-29_711613868.bin;61440000,0;2;-0,2038000000000011;0,339599999999999;-0,0034485460778304;0,9993878254681086;30718444,0;61438378,0;0,9994094692345388;0,9999841691813112;15,8691;18,51395;30718,444;61438,378;normal;0,4543208362084722;0,0035386252450021;0,0547669802727859;0,0035597182958011;0,0009768421052631;0,4828369978726753;0,4828369978726753;normal;0,5171630021273247;3;1;1;1;3;2;3;14;faible;0,015305334715568001;0,6666666666666666;0,010203556477045333;low
5,2897;1734000000,0;48000000,0;-36,463;16,95;0,0002257894666399;0,0002257885062135;-0,026608;-0,002926;3,675321331997328e-12;0,791504;0,8338;-60,7227;-59,7072;14,207;0,0917997826041273;IQ_2024-04-20T22-15-33_110416985.json;0;chirp;0,0006695784401756;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-33_110416985.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30718912,0;0,0;0,9999961898047096;0,999998683199436;0,0;2,64485;-30718,912;0,0;O;0,1993785048506051;0,0822816306975554;0,0844829030682021;0,2616694939720945;0,2984386621640708;0,0737488052474718;0,2984386621640708;pre_attack;0,7015613378359292;3;1;3;1;1;2;3;14;significatif;0,013391568803512;0,6666666666666666;0,008927712535674665;significant
5,2897;1734000000,0;48000000,0;-36,461;16,62;0,0002258899912703;0,0002258899912703;-0,011948;0,001972;3,676551684622664e-12;0,790527;0,832;-60,7207;-59,6999;14,757;0,0948790807005444;IQ_2024-04-20T22-15-33_110416985.json;1;chirp;0,0008998839067696;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-33_110416985.bin;61440000,0;2;-0,3299999999999983;0,5499999999999989;0,000230305466594;0,9999773331050564;30716776,0;61435688,0;0,9999961898047096;0,999998683199436;5,2897;7,93455;30716,776;61435,688;normal;0,833397983473379;0,0018526977419265;0,0069399618087991;0,1408604279298073;0,0;0,0169489290460878;0,833397983473379;normal;0,166602016526621;3;1;1;1;3;2;3;14;faible;0,017997678135392;0,6666666666666666;0,011998452090261333;low
5,2897;1734000000,0;48000000,0;-36,4698;16,8361;0,0002254352002637;0,0002254347054986;-0,021601;0,001416;3,669785395704617e-12;0,790527;0,9793;-60,7295;-59,7086;14,3945;0,0928512815091689;IQ_2024-04-20T22-15-33_110416985.json;2;chirp;0,0004802302498114;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-33_110416985.bin;61440000,0;2;0,2160999999999973;-0,3624999999999989;-0,0004196536569582;0,999988974443389;-30716568,0;-61433344,0;0,9999961898047096;0,999998683199436;10,5794;13,22425;-30716,568;-61433,344;normal;0,2078141041244862;0,0181978011207615;0,3219460255050359;0,4119892834559628;0,0270141987829614;0,0130385870107921;0,4119892834559628;normal;0,5880107165440371;3;1;1;1;1;2;3;12;faible;0,009604604996227999;0,5714285714285714;0,005488345712130285;low
5,2897;1734000000,0;48000000,0;-36,4842;16,6198;0,0002246863296022;0,0002246861549792;-0,009616;-0,004746;3,655460482920869e-12;0,790039;0,9863;-60,7439;-59,7204;14,7574;0,0948814695014158;IQ_2024-04-20T22-15-33_110416985.json;3;chirp;0,0023868835661741;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-33_110416985.bin;61440000,0;2;-0,2162999999999968;0,3628999999999998;0,0019066533163627;0,9999902142245708;30716354,0;61432922,0;0,9999961898047096;0,999998683199436;15,8691;18,51395;30716,354;61432,922;normal;0,3885510251194079;0,0024623774942261;0,0238317288976182;0,2427055990886378;0,0082881740455154;0,3341610953545943;0,3885510251194079;normal;0,611448974880592;3;1;1;1;3;2;3;14;faible;0,047737671323482;0,6666666666666666;0,03182511421565466;low
5,2897;1734000000,0;48000000,0;-36,4313;16,6156;0,0002274409780511;0,0002274400612805;-0,025409;0,001009;3,699391487588244e-12;0,790527;1,0459;-60,691;-59,6702;14,7646;0,094921653801594;IQ_2024-04-20T22-15-36_654200746.json;0;chirp;0,0031094790588006;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-36_654200746.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30719256,0;0,0;0,9999805483508916;0,9999838299024332;0,0;2,64485;-30719,256;0,0;O;0,2742736362581282;0,0090319964965714;0,183559554812884;0,0916075683521883;0,3540352394324195;0,0874920046478083;0,3540352394324195;pre_attack;0,6459647605675805;3;1;3;1;1;2;3;14;significatif;0,062189581176012;0,6666666666666666;0,041459720784007996;significant
5,2897;1734000000,0;48000000,0;-36,4535;16,8618;0,0002262805646751;0,0002262802590848;-0,020674;0,002427;3,683477134419633e-12;0,790527;1,0878;-60,7132;-59,6924;14,352;0,0926132109546792;IQ_2024-04-20T22-15-36_654200746.json;1;chirp;0,0008687547862666;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-36_654200746.bin;61440000,0;2;0,2461999999999982;-0,4125999999999994;-0,002240724272534;0,9999871082544474;-30719300,0;-44,0;0,9999805483508916;0,9999838299024332;5,2897;7,93455;-30719,3;-0,044;normal;0,2392267870110201;0,0239946067983806;0,5112990192204567;0,1692332121630925;0,0382329704365047;0,0180134043705451;0,5112990192204567;normal;0,4887009807795432;3;1;1;1;1;2;3;12;faible;0,017375095725332;0,5714285714285714;0,009928626128761142;low
5,2897;1734000000,0;48000000,0;-36,4525;16,9191;0,0002263315982418;0,0002263305650558;-0,014083;-0,00172;3,680795251925773e-12;0,791504;1,0004;-60,7122;-59,6968;14,2576;0,0920837333643939;IQ_2024-04-20T22-15-36_654200746.json;2;chirp;0,0014194348461574;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-36_654200746.bin;61440000,0;2;0,0573000000000014;-0,0944000000000002;0,0005506800598908;0,9999989026278538;-30719272,0;28,0;0,9999805483508916;0,9999838299024332;10,5794;13,22425;-30719,272;0,028;E;0,1666990126049718;0,1746650825876707;0,2445531054341364;0,1565231586931001;0,2266872059830777;0,0308724346970429;0,2445531054341364;pre_attack;0,7554468945658636;3;1;1;1;1;2;3;12;significatif;0,028388696923148;0,5714285714285714;0,01622211252751314;significant
5,2897;1734000000,0;48000000,0;-36,4583;17,1376;0,0002260304900119;0,0002260302717331;-0,015054;-0,000133;3,67821788652134e-12;0,791504;0,9622;-60,718;-59,7025;13,9033;0,0900931295183438;IQ_2024-04-20T22-15-36_654200746.json;3;chirp;0,0007538638527698;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-36_654200746.bin;61440000,0;2;0,2184999999999988;-0,3543000000000003;-0,0006655709933876;0,999990361953939;30713728,0;61433000,0;0,9999805483508916;0,9999838299024332;15,8691;18,51395;30713,728;61433,0;normal;0,1169062414448266;0,3784938116238764;0,1401853432368293;0,2967067748838692;0,0508130770190724;0,016894751791526;0,3784938116238764;normal;0,6215061883761235;3;1;1;1;1;2;3;12;faible;0,015077277055396;0,5714285714285714;0,008615586888797714;low
5,2897;1734000000,0;48000000,0;-36,4368;17,0346;0,0002271557168569;0,0002271557168569;-0,030287;0,003107;3,695418103466519e-12;0,791504;0,8756;-60,6965;-59,681;14,0692;0,0910259247498376;IQ_2024-04-20T22-15-40_180019894.json;0;chirp;0,0034476725949429;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-40_180019894.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30719374,0;0,0;0,9999500294919724;0,9999805775595652;0,0;2,64485;-30719,374;0,0;normal;0,1699808376066536;0,2115205694238704;0,0672586343162527;0,0975892085164115;0,3919580619315607;0,0616926882052509;0,3919580619315607;normal;0,6080419380684393;3;1;1;1;1;2;3;12;faible;0,068953451898858;0,5714285714285714;0,03940197251363314;low
5,2897;1734000000,0;48000000,0;-36,4484;16,4996;0,0002265460643684;0,0002265459770569;-0,03175;-0,003941;3,687383731687533e-12;0,790527;0,8199;-60,7081;-59,6873;14,9631;0,0960289104980823;IQ_2024-04-20T22-15-40_180019894.json;1;chirp;0,0014330965923893;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-40_180019894.bin;61440000,0;2;-0,5350000000000001;0,8939000000000004;-0,0020145760025536;0,9999401509813436;-30719016,0;358,0;0,9999500294919724;0,9999805775595652;5,2897;7,93455;-30719,016;0,358;normal;0,983970801916096;0,003010352588147;0,004560868933324;0,0;0,0013846153846153;0,0070733611778174;0,983970801916096;normal;0,0160291980839039;3;1;1;1;3;2;3;14;faible;0,028661931847786;0,6666666666666666;0,019107954565190665;low
5,2897;1734000000,0;48000000,0;-36,4428;16,5678;0,0002268422686029;0,0002268422977067;-0,021449;-0,001415;3,6882775479585295e-12;0,790527;1,1701;-60,7024;-59,6816;14,846;0,0953758657303663;IQ_2024-04-20T22-15-40_180019894.json;2;chirp;0,0013482002489203;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-40_180019894.bin;61440000,0;2;0,0681999999999973;-0,1171000000000006;-8,489634346899987e-05;0,9999922259681246;30693942,0;61412958,0;0,9999500294919724;0,9999805775595652;10,5794;13,22425;30693,942;61412,958;normal;0,2648558109339896;0,0191625651249262;0,4755679639060154;0,1462921618954254;0,0438629069210755;0,0502585912185676;0,4755679639060154;normal;0,5244320360939846;3;1;1;1;1;2;3;12;faible;0,026964004978406002;0,5714285714285714;0,015408002844803429;low
5,2897;1734000000,0;48000000,0;-36,4304;16,7923;0,0002274885919177;0,0002274884463986;-0,025243;-0,001203;3,7002354305593066e-12;0,791016;0,9701;-60,6901;-59,6719;14,4673;0,0932592211284304;IQ_2024-04-20T22-15-40_180019894.json;3;chirp;0,0028983561953323;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-40_180019894.bin;61440000,0;2;0,2245000000000026;-0,3787000000000002;0,001550155946412;0,9999871721310044;-77296,5546875;-30771238,5546875;0,9999500294919724;0,9999805775595652;15,8691;18,51395;-77,2965546875;-30771,2385546875;normal;0,2430801602980045;0,0239563616610345;0,5586700067636782;0,1028725766333678;0,038315852059166;0,0331050425847487;0,5586700067636782;normal;0,4413299932363218;3;1;1;1;1;2;1;10;faible;0,057967123906646004;0,47619047619047616;0,027603392336498094;low
5,2897;1734000000,0;48000000,0;-36,4599;16,8416;0,0002259505563415;0,0002259505272377;-0,018072;0,000626;3,674748439569386e-12;0,791504;1,2698;-60,7196;-59,7041;14,3853;0,0927998659781517;IQ_2024-04-20T22-15-43_717188241.json;0;chirp;0,001219157824086;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-43_717188241.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30717808,0;0,0;0,9998863794248748;0,999910528575306;0,0;2,64485;-30717,808;0,0;O;0,236184036609716;0,1131945974198801;0,1710227629116999;0,0427401445117004;0,357093984103591;0,0797644744434123;0,357093984103591;pre_attack;0,642906015896409;3;1;3;1;1;2;3;14;significatif;0,02438315648172;0,6666666666666666;0,01625543765448;significant
5,2897;1734000000,0;48000000,0;-36,3335;17,0409;0,0002326222602277;0,0002326221147086;-0,009631;-0,003972;3,786902215419108e-12;0,791504;3,8531;-60,5932;-59,5777;14,059;0,0909689957985809;IQ_2024-04-20T22-15-43_717188241.json;1;chirp;0,0173859237771117;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-43_717188241.bin;61440000,0;2;0,1993000000000009;-0,3263000000000016;0,0161667659530257;0,999622226688198;-30719786,0;-1978,0;0,9998863794248748;0,999910528575306;5,2897;7,93455;-30719,786;-1,978;normal;0,0751664454995739;0,5525573182382956;0,1923777697830131;0,1430710591899422;0,0119295064585082;0,0248979008306668;0,5525573182382956;normal;0,4474426817617044;3;1;1;1;1;2;3;12;faible;0,347718475542234;0,5714285714285714;0,19869627173841942;low
5,2897;1734000000,0;48000000,0;-36,4162;16,8297;0,000228234246606;0,0002282342757098;-0,026881;0,002428;3,716525351360467e-12;0,790527;2,7037;-60,6759;-59,655;14,4051;0,092910947872603;IQ_2024-04-20T22-15-43_717188241.json;2;chirp;0,0017060134510969;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-43_717188241.bin;61440000,0;2;-0,2112000000000016;0,3460999999999998;-0,0156799103260148;0,9999175036239372;30719562,0;61439348,0;0,9998863794248748;0,999910528575306;10,5794;13,22425;30719,562;61439,348;normal;0,4378337854994066;0,0054081134022609;0,0720252909098058;0,0032499778570284;0,0023688421052631;0,4791139902262349;0,4791139902262349;normal;0,5208860097737651;3;1;1;1;3;2;3;14;faible;0,034120269021938;0,6666666666666666;0,022746846014625333;low
5,2897;1734000000,0;48000000,0;-36,3511;17,4721;0,0002316829340998;0,0002316823374712;-0,000237;0,002517;3,7696477883653046e-12;0,791992;2,8692;-60,6107;-59,598;13,3782;0,0871299968212264;IQ_2024-04-20T22-15-43_717188241.json;3;chirp;0,0196701610160172;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-43_717188241.bin;61440000,0;2;0,6424000000000021;-1,0268999999999997;0,0179641475649203;0,9999177145286092;-30719240,0;-61438802,0;0,9998863794248748;0,999910528575306;15,8691;18,51395;-30719,24;-61438,802;normal;0,0635200643158963;0,5856117104665088;0,1565740103658349;0,1622081677014096;0,0202933893801121;0,0117926577702384;0,5856117104665088;normal;0,4143882895334911;3;1;1;1;1;2;3;12;faible;0,393403220320344;0,5714285714285714;0,2248018401830537;low
5,2897;1734000000,0;48000000,0;-36,4681;16,8729;0,0002255204890388;0,0002255204162793;-0,015036;-0,002009;3,669743328660324e-12;0,791016;1,0121;-60,7278;-59,7097;14,3336;0,0925099661514915;IQ_2024-04-20T22-15-47_133413472.json;0;chirp;0,0003277211472348;0;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-15-47_133413472.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30718140,0;0,0;0,9999997862526394;0,9999991798871244;0,0;2,64485;-30718,14;0,0;O;0,2264644680862064;0,0094032791013842;0,1404178734752378;0,2575906178312574;0,297023073478276;0,069100688027638;0,297023073478276;pre_attack;0,7029769265217239;3;1;3;1;1;2;3;14;significatif;0,006554422944695999;0,6666666666666666;0,0043696152964639995;significant
