time_window_ms;center_frequency_hz;bandwidth_hz;RSSI_dB;SNR_dB;puissance_moyenne;variance_IQ;kurtosis;skewness;PSD_mean;occupation_spectrale;ISR_dB;RSRP_dB;RSRQ_dB;EVM_percent;BER_est;file_id;window_id;rf_pattern;threshold_p99;bin_path;sample_rate_hz;iq_dataform;delta_snr;delta_evm;delta_anomaly_score;cos_sim_prev;cfo_hz;delta_cfo_hz;cos_sim_0_2;cos_sim_1_3;window_start_ms;window_center_ms;cfo_khz;delta_cfo_khz;is_anomaly;anomaly_score;risk_score;state;rf_pattern_arocle
5,2897;1734000000,0;48000000,0;-36,4772;16,6799;0,0002250488469144;0,0002250488469144;-0,003848;-0,001005;3,662496087658562e-12;0,790527;1,0679;-60,7369;-59,7161;14,6557;0,094313044700431;IQ_2024-04-20T22-14-16_949529233.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-16_949529233.bin;61440000,0;2;0,1018000000000007;-0,1727000000000007;-0,0010174121594598;0,999997753297966;-30706412,0;-61425648,0;0,9999980884471462;0,99930756878949;15,8691;18,51395;-30706,412;-61425,648;0;0,0028161211479794;0,00098564240179279;normal;normal
5,2897;1734000000,0;48000000,0;-36,444;16,8784;0,0002267793606733;0,0002267785457661;-0,018479;0,000529;3,690957262048045e-12;0,791016;1,8312;-60,7037;-59,6855;14,3246;0,0924595155685484;IQ_2024-04-20T22-14-20_350995138.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-20_350995138.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30717140,0;0,0;0,9999417284676556;0,9999421932342304;0,0;2,64485;-30717,14;0,0;0;0,0006240856844689;0,00021842998956411497;normal;normal
5,2897;1734000000,0;48000000,0;-36,4248;16,9771;0,0002277802268508;0,0002277789608342;-0,010984;0,002524;3,706508190648439e-12;0,791504;3,0488;-60,6845;-59,6691;14,1627;0,0915514852549582;IQ_2024-04-20T22-14-20_350995138.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-20_350995138.bin;61440000,0;2;0,0987000000000009;-0,161900000000001;0,0003788575973453;0,9999162234487634;30716096,0;61433236,0;0,9999417284676556;0,9999421932342304;5,2897;7,93455;30716,096;61433,236;0;0,0010029432818142;0,000483630307705825;normal;normal
5,2897;1734000000,0;48000000,0;-36,468;17,0546;0,0002255286817671;0,0002255285944556;-0,026489;0,001481;3,669988792032175e-12;0,791504;0,8608;-60,7277;-59,7122;14,0369;0,0908445011788037;IQ_2024-04-20T22-14-20_350995138.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-20_350995138.bin;61440000,0;2;0,0775000000000005;-0,1257999999999999;0,0006777121912578;0,9997346053237384;-30717282,0;-61433378,0;0,9999417284676556;0,9999421932342304;10,5794;13,22425;-30717,282;-61433,378;0;0,001680655473072;0,00082542868251543;normal;normal
5,2897;1734000000,0;48000000,0;-36,4381;16,511;0,0002270879631396;0,0002270879631396;-0,0189;0,003827;3,693693788331398e-12;0,790527;3,5253;-60,6977;-59,6769;14,9435;0,0959197356169117;IQ_2024-04-20T22-14-20_350995138.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-20_350995138.bin;61440000,0;2;-0,5436000000000014;0,906600000000001;0,0023042907072866;0,9995473640184784;-30718920,0;-1638,0;0,9999417284676556;0,9999421932342304;15,8691;18,51395;-30718,92;-1,638;0;0,0039849461803586;0,2015812329106762;normal;normal
5,2897;1734000000,0;48000000,0;-36,4604;16,7395;0,0002259205939481;0,0002259183384012;-0,021005;-0,001242;3,678203575052663e-12;0,791016;0,8732;-60,7201;-59,702;14,5553;0,093752030705348;IQ_2024-04-20T22-14-23_926138848.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-23_926138848.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30718558,0;0,0;0,999991751966384;0,9999997145118572;0,0;2,64485;-30718,558;0,0;0;0,0002166592392597;7,5830733740895e-05;normal;normal
5,2897;1734000000,0;48000000,0;-36,4573;16,9987;0,0002260862383991;0,000226085743634;-0,017909;-0,001705;3,677305855653845e-12;0,791504;0,9268;-60,7169;-59,7015;14,1274;0,0913533310057843;IQ_2024-04-20T22-14-23_926138848.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-23_926138848.bin;61440000,0;2;0,2591999999999999;-0,427900000000001;0,0006901970089369;0,9999860710752816;-30716312,0;2246,0;0,999991751966384;0,9999997145118572;5,2897;7,93455;-30716,312;2,246;0;0,0009068562481966;0,000558968639996725;normal;normal
5,2897;1734000000,0;48000000,0;-36,4644;16,8384;0,0002257123560411;0,0002257122396258;-0,022812;0,001918;3,673381477470317e-12;0,791016;1,209;-60,7241;-59,706;14,3907;0,0928299611456307;IQ_2024-04-20T22-14-23_926138848.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-23_926138848.bin;61440000,0;2;-0,1602999999999994;0,263300000000001;8,284486511140005e-05;0,999990397427316;-30706338,0;9974,0;0,999991751966384;0,9999997145118572;10,5794;13,22425;-30706,338;9,974;0;0,000989701113308;0,05876539109244677;normal;normal
5,2897;1734000000,0;48000000,0;-36,4582;16,9935;0,0002260398032376;0,000226038537221;-0,018441;0,00882;3,6769242164891295e-12;0,791992;0,9973;-60,7178;-59,705;14,136;0,0914012951704885;IQ_2024-04-20T22-14-23_926138848.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-23_926138848.bin;61440000,0;2;0,1551000000000009;-0,2547000000000015;0,0076019348499849;0,9999926432162864;-30699742,0;6596,0;0,999991751966384;0,9999997145118572;15,8691;18,51395;-30699,742;6,596;0;0,008591635963293;0,005667749784647264;normal;normal
5,2897;1734000000,0;48000000,0;-36,3961;16,9992;0,0002292919962201;0,0002292919380124;-0,022599;-0,005906;3,7332311721149924e-12;0,791504;3,9998;-60,6558;-59,6403;14,1267;0,0913492886657195;IQ_2024-04-20T22-14-27_454806273.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-27_454806273.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30719192,0;0,0;0,9999968695559278;0,9883234108856636;0,0;2,64485;-30719,192;0,0;0;0,002389443113907;0,0008363050898674499;normal;normal
5,2897;1734000000,0;48000000,0;-36,3799;16,7648;0,000230150661082;0,0002301506174262;-0,018552;0,000157;3,7454262781511086e-12;0,791016;4,7125;-60,6396;-59,6214;14,5132;0,0935160026998465;IQ_2024-04-20T22-14-27_454806273.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-27_454806273.bin;61440000,0;2;-0,2343999999999972;0,3864999999999998;0,0012657375861179;0,9999606980740188;-30717124,0;2068,0;0,9999968695559278;0,9883234108856636;5,2897;7,93455;-30717,124;2,068;0;0,0036551807000249;0,08725232140014941;normal;normal
5,2897;1734000000,0;48000000,0;-36,428;16,9181;0,0002276159648317;0,0002276154991704;-0,030145;0,002458;3,705042782992107e-12;0,791016;4,1835;-60,6877;-59,6695;14,2592;0,0920928668780398;IQ_2024-04-20T22-14-27_454806273.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-27_454806273.bin;61440000,0;2;0,153299999999998;-0,2539999999999995;0,0011974860984449;0,9999794425987404;-30719582,0;-2458,0;0,9999968695559278;0,9883234108856636;10,5794;13,22425;-30719,582;-2,458;0;0,0048526667984698;0,002117553513920145;normal;normal
5,2897;1734000000,0;48000000,0;-35,121;17,1877;0,0003075415152125;0,0003075401473324;0,421497;-0,002709;4,993567625372064e-12;0,791016;19,0533;-59,3806;-58,3625;13,8234;0,0896434872325359;IQ_2024-04-20T22-14-27_454806273.json;3;tone;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-27_454806273.bin;61440000,0;2;0,2696000000000005;-0,4358000000000004;0,1799430134459736;0,9874767854990112;-30719972,0;-390,0;0,9999968695559278;0,9883234108856636;15,8691;18,51395;-30719,972;-0,39;1;0,1847956802444434;0,12765854279164596;pre_attack;L
5,2897;1734000000,0;48000000,0;-36,4017;17,0412;0,0002289986005052;0,000228998644161;-0,011178;0,00148;3,724564927309881e-12;0,791504;5,2193;-60,6614;-59,6459;14,0585;0,090965942081057;IQ_2024-04-20T22-14-31_6735828.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-31_6735828.bin;61440000,0;2;0,0;0,0;0,0;1,0;30719692,0;0,0;0,99981720020891;0,9988452994813424;0,0;2,64485;30719,692;0,0;0;0,0071754632150889;0,0025114121252811147;normal;normal
5,2897;1734000000,0;48000000,0;-36,4089;16,7991;0,0002286195231135;0,0002286192029714;-0,016479;0,001424;3,721161399850015e-12;0,791016;5,6561;-60,6686;-59,6504;14,4559;0,0931956336979523;IQ_2024-04-20T22-14-31_6735828.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-31_6735828.bin;61440000,0;2;-0,2421000000000006;0,3973999999999993;0,0008792220078703;0,9999777155770054;30719846,0;154,0;0,99981720020891;0,9988452994813424;5,2897;7,93455;30719,846;0,154;0;0,0080546852229592;0,09128686753079038;normal;normal
5,2897;1734000000,0;48000000,0;-36,4083;16,9042;0,0002286514936713;0,0002286514063598;-0,015058;-0,000965;3,722174478359985e-12;0,790527;3,4159;-60,6679;-59,6471;14,282;0,0922206905145218;IQ_2024-04-20T22-14-31_6735828.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-31_6735828.bin;61440000,0;2;0,1051000000000002;-0,1738999999999997;-0,0057209928802007;0,9997220422357238;-30719934,0;-61439780,0;0,99981720020891;0,9988452994813424;10,5794;13,22425;-30719,934;-61439,78;0;0,0023336923427585;0,000816792319965475;normal;normal
5,2897;1734000000,0;48000000,0;-36,4589;17,2658;0,0002259983011754;0,0002259976026834;-0,022319;-0,003227;3,678686695540723e-12;0,791016;1,164;-60,7186;-59,7005;13,6996;0,088945672499604;IQ_2024-04-20T22-14-31_6735828.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-31_6735828.bin;61440000,0;2;0,3615999999999992;-0,5823999999999998;0,0030329623356321;0,9996940014968572;-30717672,0;2262,0;0,99981720020891;0,9988452994813424;15,8691;18,51395;-30717,672;2,262;0;0,0053666546783906;0,0029398659549079447;normal;normal
5,2897;1734000000,0;48000000,0;-36,4579;16,7299;0,0002260507026221;0,000226050557103;-0,014452;0,003583;3,680239706732591e-12;0,790527;0,9779;-60,7176;-59,6968;14,5716;0,0938429857709829;IQ_2024-04-20T22-14-34_549146060.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-34_549146060.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30714780,0;0,0;0,999998332960282;0,9999983876609742;0,0;2,64485;-30714,78;0,0;0;0,0007645128323152;0,00026757949131032;normal;normal
5,2897;1734000000,0;48000000,0;-36,4572;16,6754;0,000226089177886;0,0002260887704323;-0,025191;-0,006089;3,675820064996671e-12;0,790771;0,871;-60,7169;-59,6974;14,6632;0,0943552918286092;IQ_2024-04-20T22-14-34_549146060.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-34_549146060.bin;61440000,0;2;-0,0545000000000008;0,0915999999999996;0,0003097390566264;0,9999987331872184;-30715110,0;-330,0;0,999998332960282;0,9999983876609742;5,2897;7,93455;-30715,11;-0,33;0;0,0010742518889416;0,02054439683094892;normal;normal
5,2897;1734000000,0;48000000,0;-36,4392;16,6487;0,0002270287077408;0,0002270273980684;-0,027257;0,00555;3,690517075966016e-12;0,791504;0,912;-60,6989;-59,6834;14,7084;0,09460751215732;IQ_2024-04-20T22-14-34_549146060.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-34_549146060.bin;61440000,0;2;-0,0266999999999981;0,0451999999999994;0,0055772062849878;0,9999997341335624;-30717170,0;-2060,0;0,999998332960282;0,9999983876609742;10,5794;13,22425;-30717,17;-2,06;0;0,0066514581739294;0,014140032560620582;normal;normal
5,2897;1734000000,0;48000000,0;-36,4543;16,7222;0,0002262412745039;0,0002262412454001;-0,021576;-0,002796;3,677920815126079e-12;0,790527;1,0155;-60,714;-59,6931;14,5845;0,0939148245598059;IQ_2024-04-20T22-14-34_549146060.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-34_549146060.bin;61440000,0;2;0,0734999999999992;-0,123899999999999;-0,0059153160863906;0,9999982442536274;-30717840,0;-670,0;0,999998332960282;0,9999983876609742;15,8691;18,51395;-30717,84;-0,67;0;0,0007361420875388;0,00025764973063857995;normal;normal
5,2897;1734000000,0;48000000,0;-36,4543;17,0495;0,0002262394118588;0,0002262391062686;-0,033781;-0,00092;3,678716185839814e-12;0,791992;1,0283;-60,714;-59,7012;14,0451;0,0908907419489721;IQ_2024-04-20T22-14-37_962197309.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-37_962197309.bin;61440000,0;2;0,0;0,0;0,0;1,0;30716612,0;0,0;0,9999994056154364;0,99999786396445;0,0;2,64485;30716,612;0,0;0;0,002100147907407;0,0007350517675924499;normal;normal
5,2897;1734000000,0;48000000,0;-36,4579;16,5772;0,0002260549517814;0,0002260548790218;-0,017474;0,00309;3,677541778046578e-12;0,790527;0,9197;-60,7175;-59,6967;14,8299;0,0952862601236166;IQ_2024-04-20T22-14-37_962197309.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-37_962197309.bin;61440000,0;2;-0,472299999999997;0,7848000000000006;-0,0011681031952354;0,9999531610135876;-30716360,0;-61432972,0;0,9999994056154364;0,99999786396445;5,2897;7,93455;-30716,36;-61432,972;0;0,0009320447121715;0,17326621564925948;normal;normal
5,2897;1734000000,0;48000000,0;-36,4533;16,9978;0,0002262938505737;0,0002262938505737;-0,034802;0,000417;3,680487338508787e-12;0,791016;1,0603;-60,713;-59,6948;14,129;0,0913621829612956;IQ_2024-04-20T22-14-37_962197309.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-37_962197309.bin;61440000,0;2;0,4206000000000003;-0,7009000000000007;0,0015463369542407;0,9999621398499928;-30712832,0;3528,0;0,9999994056154364;0,99999786396445;10,5794;13,22425;-30712,832;3,528;0;0,0024783816664122;0,001408651517228515;normal;normal
5,2897;1734000000,0;48000000,0;-36,4583;16,6152;0,0002260337059851;0,0002260331821162;-0,017258;0,007271;3,677387387657216e-12;0,790527;1,1017;-60,718;-59,6971;14,7652;0,0949249851558845;IQ_2024-04-20T22-14-37_962197309.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-37_962197309.bin;61440000,0;2;-0,3826;0,6362000000000005;-0,0006699001601955;0,9999695785353818;30713676,0;61426508,0;0,9999994056154364;0,99999786396445;15,8691;18,51395;30713,676;61426,508;0;0,0018084815062167;0,1407729685271759;normal;normal
5,2897;1734000000,0;48000000,0;-36,4519;16,661;0,0002263656788272;0,0002263656642753;-0,029992;-0,00455;3,680681193857227e-12;0,791016;1,0558;-60,7116;-59,6934;14,6875;0,0944910135609768;IQ_2024-04-20T22-14-41_395075607.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-41_395075607.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30715050,0;0,0;0,9999748273098568;0,9999963581510642;0,0;2,64485;-30715,05;0,0;0;0,0006871676624032;0,00024050868184112;normal;normal
5,2897;1734000000,0;48000000,0;-36,4518;16,7377;0,0002263719943584;0,0002263719943584;-0,029605;-0,001641;3,6846944766188986e-12;0,791016;1,0618;-60,7115;-59,6933;14,5584;0,0937689126261651;IQ_2024-04-20T22-14-41_395075607.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-41_395075607.bin;61440000,0;2;0,0766999999999988;-0,1290999999999993;-0,0005031499411883;0,9999987570534604;30719796,0;61434846,0;0,9999748273098568;0,9999963581510642;5,2897;7,93455;30719,796;61434,846;0;0,0001840177212149;6,4406202425215e-05;normal;normal
5,2897;1734000000,0;48000000,0;-36,4556;16,9919;0,0002261733752675;0,0002261733316117;-0,03133;0,000336;3,678435160636706e-12;0,791504;0,8412;-60,7153;-59,6998;14,1385;0,0914155219430318;IQ_2024-04-20T22-14-41_395075607.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-41_395075607.bin;61440000,0;2;0,2542000000000008;-0,4199000000000001;0,0017434254500566;0,9999840404031248;-30717202,0;-61436998,0;0,9999748273098568;0,9999963581510642;10,5794;13,22425;-30717,202;-61436,998;0;0,0019274431712715;0,0012848040174648348;normal;normal
5,2897;1734000000,0;48000000,0;-36,4388;16,7899;0,0002270496479468;0,000227049604291;-0,027625;-0,002662;3,696577332429341e-12;0,790527;0,8251;-60,6985;-59,6776;14,4713;0,0932813517581207;IQ_2024-04-20T22-14-41_395075607.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-41_395075607.bin;61440000,0;2;-0,2020000000000017;0,3327999999999989;0,0017511107634531;0,9999915848555114;-30719732,0;-2530,0;0,9999748273098568;0,9999963581510642;15,8691;18,51395;-30719,732;-2,53;0;0,0036785539347246;0,07558038264436243;normal;normal
5,2897;1734000000,0;48000000,0;-36,4763;16,6862;0,0002250968391308;0,0002250965335406;-0,017726;-0,004442;3,660511130321176e-12;0,790527;0,9374;-60,736;-59,7152;14,645;0,0942535565664;IQ_2024-04-20T22-14-44_944023058.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-44_944023058.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30719694,0;0,0;0,9999966045872644;0,9999965663085528;0,0;2,64485;-30719,694;0,0;0;0,0007801058975535;0,00027303706414372495;normal;normal
5,2897;1734000000,0;48000000,0;-36,4708;16,8159;0,00022538365738;0,0002253832499263;-0,011036;0,00059;3,667590536826637e-12;0,791016;0,8292;-60,7305;-59,7123;14,4279;0,0930384873288042;IQ_2024-04-20T22-14-44_944023058.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-44_944023058.bin;61440000,0;2;0,1296999999999997;-0,2171000000000003;-0,0001864655393358;0,9999958442633206;-30712274,0;7420,0;0,9999966045872644;0,9999965663085528;5,2897;7,93455;-30712,274;7,42;0;0,0005936403582177;0,00020777412537619497;normal;normal
5,2897;1734000000,0;48000000,0;-36,4656;16,81;0,0002256518055219;0,0002256516017951;-0,018013;-0,003017;3,671241262381829e-12;0,790527;0,9987;-60,7253;-59,7045;14,4378;0,0930941544380245;IQ_2024-04-20T22-14-44_944023058.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-44_944023058.bin;61440000,0;2;-0,0059000000000004;0,0099;8,697485722120003e-05;0,9999984036934656;30719728,0;61432002,0;0,9999966045872644;0,9999965663085528;10,5794;13,22425;30719,728;61432,002;0;0,0006806152154389;0,0024386565254311153;normal;normal
5,2897;1734000000,0;48000000,0;-36,4594;16,6911;0,0002259734174003;0,0002259731554659;-0,020334;0,003239;3,6778093591427474e-12;0,790039;0,8807;-60,7191;-59,6956;14,6367;0,0942069705605822;IQ_2024-04-20T22-14-44_944023058.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-44_944023058.bin;61440000,0;2;-0,1189;0,1989;0,0009758516902319;0,9999962635235256;-30717482,0;-61437210,0;0,9999966045872644;0,9999965663085528;15,8691;18,51395;-30717,482;-61437,21;0;0,0016564669056708;0,04459131150856595;normal;normal
5,2897;1734000000,0;48000000,0;-36,4497;16,9019;0,000226480551646;0,000226480551646;-0,030165;0,004292;3,68461251093466e-12;0,791504;1,0338;-60,7094;-59,6939;14,2858;0,0922421524464559;IQ_2024-04-20T22-14-48_361010719.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-48_361010719.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30710764,0;0,0;0,9999576330872888;0,9999849073920952;0,0;2,64485;-30710,764;0,0;0;0,0026345709398482;0,0009220998289468699;normal;normal
5,2897;1734000000,0;48000000,0;-36,4443;16,6693;0,0002267631643917;0,0002267630188725;-0,034092;0,000851;3,692195420929023e-12;0,790527;0,9565;-60,704;-59,6831;14,6735;0,0944128272757275;IQ_2024-04-20T22-14-48_361010719.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-48_361010719.bin;61440000,0;2;-0,2326000000000014;0,3877000000000006;-0,001212767810401;0,9999883911114122;30691584,0;61402348,0;0,9999576330872888;0,9999849073920952;5,2897;7,93455;30691,584;61402,348;0;0,0014218031294471;0,08578763109530682;normal;normal
5,2897;1734000000,0;48000000,0;-36,4448;17,2922;0,0002267373201902;0,0002267372183268;-0,025962;0,000423;3,685372319817137e-12;0,791016;1,5054;-60,7045;-59,6863;13,6581;0,0887114566934913;IQ_2024-04-20T22-14-48_361010719.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-48_361010719.bin;61440000,0;2;0,6229000000000013;-1,0154000000000014;0,0048242660199958;0,9999051777319536;-30719020,0;-61410604,0;0,9999576330872888;0,9999849073920952;10,5794;13,22425;-30719,02;-61410,604;0;0,0062460691494429;0,003874617309303545;normal;normal
5,2897;1734000000,0;48000000,0;-36,4695;16,9367;0,0002254478604299;0,0002254478749819;-0,027991;0,002831;3,6706280376330724e-12;0,791016;0,9027;-60,7292;-59,7111;14,2287;0,0919219394776007;IQ_2024-04-20T22-14-48_361010719.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-48_361010719.bin;61440000,0;2;-0,3555000000000028;0,5706000000000007;-0,0036850169017776;0,9999551073872606;-30714290,0;4730,0;0,9999576330872888;0,9999849073920952;15,8691;18,51395;-30714,29;4,73;0;0,0025610522476653;0,1290563682866835;normal;normal
5,2897;1734000000,0;48000000,0;-36,4415;16,7472;0,0002269083051942;0,0002269083051942;-0,018857;-0,004522;3,692449124237385e-12;0,791016;5,1021;-60,7012;-59,683;14,5426;0,093680745278771;IQ_2024-04-20T22-14-51_907449362.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-51_907449362.bin;61440000,0;2;0,0;0,0;0,0;1,0;30719762,0;0,0;0,9990787466473904;0,9998566775274084;0,0;2,64485;30719,762;0,0;0;0,0148315021433557;0,005191025750174495;normal;normal
5,2897;1734000000,0;48000000,0;-36,4158;16,6989;0,0002282547211507;0,0002282532514072;-0,020573;0,00222;3,7133460369098695e-12;0,790527;5,1741;-60,6755;-59,6547;14,6236;0,0941336873798097;IQ_2024-04-20T22-14-51_907449362.json;1;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-51_907449362.bin;61440000,0;2;-0,0483000000000011;0,0809999999999995;-0,0090177688810285;0,9999991778917876;30719318,0;-444,0;0,9990787466473904;0,9998566775274084;5,2897;7,93455;30719,318;-0,444;0;0,0058137332623272;0,01979480664181469;normal;normal
5,2897;1734000000,0;48000000,0;-36,4433;16,634;0,0002268156968057;0,0002268156968057;-0,013013;0,000451;3,688830491066497e-12;0,790039;1,0157;-60,703;-59,6794;14,7333;0,0947470663639648;IQ_2024-04-20T22-14-51_907449362.json;2;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-51_907449362.bin;61440000,0;2;-0,0648999999999979;0,1097000000000001;-0,0034190029705532;0,9990469870165978;30716918,0;-2400,0;0,9990787466473904;0,9998566775274084;10,5794;13,22425;30716,918;-2,4;0;0,002394730291774;0,02478815560212049;normal;normal
5,2897;1734000000,0;48000000,0;-36,4397;16,844;0,0002270031982334;0,0002270017430419;-0,024505;-0,004518;3,693973946172768e-12;0,791016;3,5855;-60,6994;-59,6812;14,3814;0,0927779203629563;IQ_2024-04-20T22-14-51_907449362.json;3;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-51_907449362.bin;61440000,0;2;0,2100000000000008;-0,3519000000000005;0,0046939884126331;0,9996269499279272;-30718538,0;-61435456,0;0,9990787466473904;0,9998566775274084;15,8691;18,51395;-30718,538;-61435,456;0;0,0070887187044071;0,00412394749096407;normal;normal
5,2897;1734000000,0;48000000,0;-36,4819;16,8275;0,000224807736231;0,0002248068922199;-0,012976;-0,002478;3,659325880506215e-12;0,791016;0,8662;-60,7416;-59,7234;14,4087;0,0929308688131122;IQ_2024-04-20T22-14-55_335613070.json;0;chirp;0,1258251626469985;C:\Users\awich\Desktop\WASD_RF_Project\data\36_LTE_1\bin\IQ_2024-04-20T22-14-55_335613070.bin;61440000,0;2;0,0;0,0;0,0;1,0;-30698082,0;0,0;0,9999911456181544;0,9994868157504008;0,0;2,64485;-30698,082;0,0;0;0,0011621056778606;0,00040673698725120997;normal;normal
