time_window_ms;center_frequency_hz;bandwidth_hz;RSSI_dB;SNR_dB;puissance_moyenne;variance_IQ;kurtosis;skewness;PSD_mean;occupation_spectrale;ISR_dB;RSRP_dB;RSRQ_dB;EVM_percent;BER_est;file_id;window_id;rf_pattern
5,2897;1734000000,0;48000000,0;-36,4687;17,2695;0,0002254903520224;0,0002254903520224;-0,008632;-0,001329;3,670280659257008e-12;0,791504;0,9631;-60,7284;-59,7129;13,6938;0,0889126985740701;IQ_2024-04-20T22-14-03_137868350.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4935;16,6647;0,000224208983127;0,0002242085611214;-0,010302;0,003228;3,646562218850846e-12;0,790527;0,9285;-60,7532;-59,7323;14,6813;0,0944560559317126;IQ_2024-04-20T22-14-03_137868350.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4802;16,6604;0,0002248929522465;0,0002248928067274;-0,010161;0,001592;3,661613980771028e-12;0,790527;0,8891;-60,7399;-59,7191;14,6886;0,0944969252015154;IQ_2024-04-20T22-14-03_137868350.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4628;16,7967;0,000225795636652;0,0002257955638924;-0,018419;0,002491;3,67192257502702e-12;0,790527;3,1114;-60,7225;-59,7017;14,4599;0,093217606999309;IQ_2024-04-20T22-14-03_137868350.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4771;17,005;0,0002250534744234;0,0002250515972264;-0,009023;-0,000187;3,66183298960987e-12;0,791504;0,8386;-60,7368;-59,7214;14,1173;0,0912961972898428;IQ_2024-04-20T22-14-06_554086567.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4763;16,5554;0,0002250964753329;0,0002250963589176;-0,022397;-0,005526;3,662663054793125e-12;0,791016;0,9624;-60,736;-59,7179;14,8673;0,0954946938221579;IQ_2024-04-20T22-14-06_554086567.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4961;16,6485;0,0002240708126919;0,0002240699250251;-0,020613;-0,000958;3,650186056192162e-12;0,790039;0,9332;-60,7558;-59,7323;14,7087;0,0946093888508267;IQ_2024-04-20T22-14-06_554086567.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4706;16,862;0,0002253928541904;0,0002253928832942;-0,032288;-0,003028;3,668621396252236e-12;0,790039;0,9088;-60,7303;-59,7068;14,3516;0,0926110205741337;IQ_2024-04-20T22-14-06_554086567.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4699;16,6616;0,0002254284190712;0,0002254284190712;-0,023456;-0,004466;3,667536760398882e-12;0,790527;0,9059;-60,7296;-59,7088;14,6865;0,0944854627230138;IQ_2024-04-20T22-14-10_90741560.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4591;16,5551;0,0002259922039229;0,0002259919856442;-0,017812;-0,004166;3,678378348442868e-12;0,790527;1,0175;-60,7188;-59,6979;14,8677;0,0954970252640411;IQ_2024-04-20T22-14-10_90741560.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4633;16,8797;0,0002257728920085;0,0002257726155221;-0,017045;-0,003444;3,673114763735885e-12;0,790527;0,9982;-60,723;-59,7021;14,3223;0,0924469601209234;IQ_2024-04-20T22-14-10_90741560.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4372;16,964;0,0002271310222567;0,0002271310222567;-0,02019;-0,001782;3,698491599785081e-12;0,791504;0,9391;-60,6969;-59,6815;14,184;0,091671143570981;IQ_2024-04-20T22-14-10_90741560.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4478;16,4814;0,0002265771472593;0,0002265765797346;-0,027089;-0,004702;3,685611711656822e-12;0,790039;0,9849;-60,7075;-59,684;14,9945;0,0962041717817093;IQ_2024-04-20T22-14-13_529867605.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,467;17,0908;0,0002255789586342;0,0002255787112517;-0,026445;-0,001322;3,669328729749566e-12;0,791992;1,1188;-60,7267;-59,7139;13,9785;0,0905165014625927;IQ_2024-04-20T22-14-13_529867605.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4729;16,7954;0,0002252754493383;0,0002252746635349;-0,010398;-0,000154;3,663414623739092e-12;0,790527;1,0756;-60,7325;-59,7117;14,4621;0,0932299825946084;IQ_2024-04-20T22-14-13_529867605.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4734;16,9501;0,0002252484409837;0,0002252483245683;-0,011319;0,000276;3,6653974126721326e-12;0,791016;0,8782;-60,7331;-59,7149;14,2068;0,0917989421558633;IQ_2024-04-20T22-14-13_529867605.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4735;16,5271;0,0002252422418678;0,0002252422127639;-0,006041;-0,002633;3,662686473560051e-12;0,790039;0,8858;-60,7332;-59,7097;14,9157;0,0957649365893374;IQ_2024-04-20T22-14-16_949529233.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4085;16,9862;0,000228637465625;0,0002286374365212;-0,008117;-0,001139;3,721111092869212e-12;0,790527;4,5616;-60,6682;-59,6474;14,1479;0,0914679848616356;IQ_2024-04-20T22-14-16_949529233.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4901;16,5781;0,0002243824419565;0,0002243824710603;-0,02068;0,000407;3,651742970511851e-12;0,790527;1,0408;-60,7498;-59,729;14,8284;0,0952775368052818;IQ_2024-04-20T22-14-16_949529233.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4772;16,6799;0,0002250488469144;0,0002250488469144;-0,003848;-0,001005;3,662496087658562e-12;0,790527;1,0679;-60,7369;-59,7161;14,6557;0,094313044700431;IQ_2024-04-20T22-14-16_949529233.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,444;16,8784;0,0002267793606733;0,0002267785457661;-0,018479;0,000529;3,690957262048045e-12;0,791016;1,8312;-60,7037;-59,6855;14,3246;0,0924595155685484;IQ_2024-04-20T22-14-20_350995138.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4248;16,9771;0,0002277802268508;0,0002277789608342;-0,010984;0,002524;3,706508190648439e-12;0,791504;3,0488;-60,6845;-59,6691;14,1627;0,0915514852549582;IQ_2024-04-20T22-14-20_350995138.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,468;17,0546;0,0002255286817671;0,0002255285944556;-0,026489;0,001481;3,669988792032175e-12;0,791504;0,8608;-60,7277;-59,7122;14,0369;0,0908445011788037;IQ_2024-04-20T22-14-20_350995138.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4381;16,511;0,0002270879631396;0,0002270879631396;-0,0189;0,003827;3,693693788331398e-12;0,790527;3,5253;-60,6977;-59,6769;14,9435;0,0959197356169117;IQ_2024-04-20T22-14-20_350995138.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4604;16,7395;0,0002259205939481;0,0002259183384012;-0,021005;-0,001242;3,678203575052663e-12;0,791016;0,8732;-60,7201;-59,702;14,5553;0,093752030705348;IQ_2024-04-20T22-14-23_926138848.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4573;16,9987;0,0002260862383991;0,000226085743634;-0,017909;-0,001705;3,677305855653845e-12;0,791504;0,9268;-60,7169;-59,7015;14,1274;0,0913533310057843;IQ_2024-04-20T22-14-23_926138848.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4644;16,8384;0,0002257123560411;0,0002257122396258;-0,022812;0,001918;3,673381477470317e-12;0,791016;1,209;-60,7241;-59,706;14,3907;0,0928299611456307;IQ_2024-04-20T22-14-23_926138848.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4582;16,9935;0,0002260398032376;0,000226038537221;-0,018441;0,00882;3,6769242164891295e-12;0,791992;0,9973;-60,7178;-59,705;14,136;0,0914012951704885;IQ_2024-04-20T22-14-23_926138848.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,3961;16,9992;0,0002292919962201;0,0002292919380124;-0,022599;-0,005906;3,7332311721149924e-12;0,791504;3,9998;-60,6558;-59,6403;14,1267;0,0913492886657195;IQ_2024-04-20T22-14-27_454806273.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,3799;16,7648;0,000230150661082;0,0002301506174262;-0,018552;0,000157;3,7454262781511086e-12;0,791016;4,7125;-60,6396;-59,6214;14,5132;0,0935160026998465;IQ_2024-04-20T22-14-27_454806273.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,428;16,9181;0,0002276159648317;0,0002276154991704;-0,030145;0,002458;3,705042782992107e-12;0,791016;4,1835;-60,6877;-59,6695;14,2592;0,0920928668780398;IQ_2024-04-20T22-14-27_454806273.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4017;17,0412;0,0002289986005052;0,000228998644161;-0,011178;0,00148;3,724564927309881e-12;0,791504;5,2193;-60,6614;-59,6459;14,0585;0,090965942081057;IQ_2024-04-20T22-14-31_6735828.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4089;16,7991;0,0002286195231135;0,0002286192029714;-0,016479;0,001424;3,721161399850015e-12;0,791016;5,6561;-60,6686;-59,6504;14,4559;0,0931956336979523;IQ_2024-04-20T22-14-31_6735828.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4083;16,9042;0,0002286514936713;0,0002286514063598;-0,015058;-0,000965;3,722174478359985e-12;0,790527;3,4159;-60,6679;-59,6471;14,282;0,0922206905145218;IQ_2024-04-20T22-14-31_6735828.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4589;17,2658;0,0002259983011754;0,0002259976026834;-0,022319;-0,003227;3,678686695540723e-12;0,791016;1,164;-60,7186;-59,7005;13,6996;0,088945672499604;IQ_2024-04-20T22-14-31_6735828.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4579;16,7299;0,0002260507026221;0,000226050557103;-0,014452;0,003583;3,680239706732591e-12;0,790527;0,9779;-60,7176;-59,6968;14,5716;0,0938429857709829;IQ_2024-04-20T22-14-34_549146060.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4572;16,6754;0,000226089177886;0,0002260887704323;-0,025191;-0,006089;3,675820064996671e-12;0,790771;0,871;-60,7169;-59,6974;14,6632;0,0943552918286092;IQ_2024-04-20T22-14-34_549146060.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4392;16,6487;0,0002270287077408;0,0002270273980684;-0,027257;0,00555;3,690517075966016e-12;0,791504;0,912;-60,6989;-59,6834;14,7084;0,09460751215732;IQ_2024-04-20T22-14-34_549146060.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4543;16,7222;0,0002262412745039;0,0002262412454001;-0,021576;-0,002796;3,677920815126079e-12;0,790527;1,0155;-60,714;-59,6931;14,5845;0,0939148245598059;IQ_2024-04-20T22-14-34_549146060.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4543;17,0495;0,0002262394118588;0,0002262391062686;-0,033781;-0,00092;3,678716185839814e-12;0,791992;1,0283;-60,714;-59,7012;14,0451;0,0908907419489721;IQ_2024-04-20T22-14-37_962197309.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4579;16,5772;0,0002260549517814;0,0002260548790218;-0,017474;0,00309;3,677541778046578e-12;0,790527;0,9197;-60,7175;-59,6967;14,8299;0,0952862601236166;IQ_2024-04-20T22-14-37_962197309.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4533;16,9978;0,0002262938505737;0,0002262938505737;-0,034802;0,000417;3,680487338508787e-12;0,791016;1,0603;-60,713;-59,6948;14,129;0,0913621829612956;IQ_2024-04-20T22-14-37_962197309.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4583;16,6152;0,0002260337059851;0,0002260331821162;-0,017258;0,007271;3,677387387657216e-12;0,790527;1,1017;-60,718;-59,6971;14,7652;0,0949249851558845;IQ_2024-04-20T22-14-37_962197309.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4519;16,661;0,0002263656788272;0,0002263656642753;-0,029992;-0,00455;3,680681193857227e-12;0,791016;1,0558;-60,7116;-59,6934;14,6875;0,0944910135609768;IQ_2024-04-20T22-14-41_395075607.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4518;16,7377;0,0002263719943584;0,0002263719943584;-0,029605;-0,001641;3,6846944766188986e-12;0,791016;1,0618;-60,7115;-59,6933;14,5584;0,0937689126261651;IQ_2024-04-20T22-14-41_395075607.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4556;16,9919;0,0002261733752675;0,0002261733316117;-0,03133;0,000336;3,678435160636706e-12;0,791504;0,8412;-60,7153;-59,6998;14,1385;0,0914155219430318;IQ_2024-04-20T22-14-41_395075607.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4388;16,7899;0,0002270496479468;0,000227049604291;-0,027625;-0,002662;3,696577332429341e-12;0,790527;0,8251;-60,6985;-59,6776;14,4713;0,0932813517581207;IQ_2024-04-20T22-14-41_395075607.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4763;16,6862;0,0002250968391308;0,0002250965335406;-0,017726;-0,004442;3,660511130321176e-12;0,790527;0,9374;-60,736;-59,7152;14,645;0,0942535565664;IQ_2024-04-20T22-14-44_944023058.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4708;16,8159;0,00022538365738;0,0002253832499263;-0,011036;0,00059;3,667590536826637e-12;0,791016;0,8292;-60,7305;-59,7123;14,4279;0,0930384873288042;IQ_2024-04-20T22-14-44_944023058.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4656;16,81;0,0002256518055219;0,0002256516017951;-0,018013;-0,003017;3,6712412623818294e-12;0,790527;0,9987;-60,7253;-59,7045;14,4378;0,0930941544380245;IQ_2024-04-20T22-14-44_944023058.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4594;16,6911;0,0002259734174003;0,0002259731554659;-0,020334;0,003239;3,6778093591427474e-12;0,790039;0,8807;-60,7191;-59,6956;14,6367;0,0942069705605822;IQ_2024-04-20T22-14-44_944023058.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4497;16,9019;0,000226480551646;0,000226480551646;-0,030165;0,004292;3,68461251093466e-12;0,791504;1,0338;-60,7094;-59,6939;14,2858;0,0922421524464559;IQ_2024-04-20T22-14-48_361010719.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4443;16,6693;0,0002267631643917;0,0002267630188725;-0,034092;0,000851;3,692195420929023e-12;0,790527;0,9565;-60,704;-59,6831;14,6735;0,0944128272757275;IQ_2024-04-20T22-14-48_361010719.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4448;17,2922;0,0002267373201902;0,0002267372183268;-0,025962;0,000423;3,685372319817137e-12;0,791016;1,5054;-60,7045;-59,6863;13,6581;0,0887114566934913;IQ_2024-04-20T22-14-48_361010719.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4695;16,9367;0,0002254478604299;0,0002254478749819;-0,027991;0,002831;3,6706280376330724e-12;0,791016;0,9027;-60,7292;-59,7111;14,2287;0,0919219394776007;IQ_2024-04-20T22-14-48_361010719.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4415;16,7472;0,0002269083051942;0,0002269083051942;-0,018857;-0,004522;3,692449124237385e-12;0,791016;5,1021;-60,7012;-59,683;14,5426;0,093680745278771;IQ_2024-04-20T22-14-51_907449362.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4158;16,6989;0,0002282547211507;0,0002282532514072;-0,020573;0,00222;3,7133460369098695e-12;0,790527;5,1741;-60,6755;-59,6547;14,6236;0,0941336873798097;IQ_2024-04-20T22-14-51_907449362.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4433;16,634;0,0002268156968057;0,0002268156968057;-0,013013;0,000451;3,688830491066497e-12;0,790039;1,0157;-60,703;-59,6794;14,7333;0,0947470663639648;IQ_2024-04-20T22-14-51_907449362.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4397;16,844;0,0002270031982334;0,0002270017430419;-0,024505;-0,004518;3,693973946172768e-12;0,791016;3,5855;-60,6994;-59,6812;14,3814;0,0927779203629563;IQ_2024-04-20T22-14-51_907449362.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4819;16,8275;0,000224807736231;0,0002248068922199;-0,012976;-0,002478;3,659325880506215e-12;0,791016;0,8662;-60,7416;-59,7234;14,4087;0,0929308688131122;IQ_2024-04-20T22-14-55_335613070.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4545;16,8244;0,0002262286143377;0,0002262285852339;-0,035203;0,000192;3,681741543581918e-12;0,791504;0,8921;-60,7142;-59,6987;14,4139;0,0929599426168479;IQ_2024-04-20T22-14-55_335613070.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,457;16,6342;0,0002260983310407;0,0002260983455926;-0,022336;0,006338;3,681149135514872e-12;0,790527;0,9957;-60,7167;-59,6959;14,7329;0,0947444640938018;IQ_2024-04-20T22-14-55_335613070.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4345;16,8321;0,0002272750134579;0,0002272744459332;-0,016537;0,005672;3,69639215069828e-12;0,790527;3,944;-60,6942;-59,6733;14,4011;0,0928885507773847;IQ_2024-04-20T22-14-55_335613070.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4809;16,61;0,0002248613745905;0,0002248613163828;-0,02552;-0,002317;3,659606472028454e-12;0,790039;0,9596;-60,7405;-59,717;14,7741;0,0949746796623739;IQ_2024-04-20T22-14-58_777698421.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4649;16,7637;0,0002256871084682;0,0002256870211567;-0,020839;-0,00032;3,671739128019436e-12;0,791504;1,0062;-60,7246;-59,7092;14,5149;0,0935255636929934;IQ_2024-04-20T22-14-58_777698421.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4562;16,6439;0,0002261425834149;0,0002261425252072;-0,030333;-0,001599;3,678422583891505e-12;0,790527;0,972;-60,7159;-59,695;14,7165;0,0946532130075019;IQ_2024-04-20T22-14-58_777698421.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4532;16,9143;0,0002262959606014;0,0002262959606014;-0,022987;0,005103;3,684192707853473e-12;0,791504;1,0027;-60,7129;-59,6974;14,2654;0,0921277230683486;IQ_2024-04-20T22-14-58_777698421.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4606;17,1875;0,0002259136963402;0,0002259134198538;-0,015619;-0,001892;3,6745836408391686e-12;0,791016;0,9848;-60,7203;-59,7021;13,8238;0,0896453338504898;IQ_2024-04-20T22-15-02_190705979.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4523;16,951;0,0002263439673697;0,000226343574468;-0,03621;0,004721;3,682759826262316e-12;0,790527;1,0381;-60,712;-59,6912;14,2052;0,0917900478833578;IQ_2024-04-20T22-15-02_190705979.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4566;16,8483;0,0002261181361973;0,000226118019782;-0,017712;-0,001489;3,678182324690082e-12;0,791016;0,9673;-60,7163;-59,6982;14,3742;0,0927380068111254;IQ_2024-04-20T22-15-02_190705979.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,3895;17,0736;0,0002296419115737;0,0002296418242622;-0,007017;-0,000668;3,738228043087544e-12;0,791504;3,0927;-60,6492;-59,6337;14,0061;0,090671601714446;IQ_2024-04-20T22-15-05_740654044.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4646;17,1254;0,0002257047890452;0,0002257046726299;-0,018632;-0,003594;3,668229782427535e-12;0,791504;1,1422;-60,7243;-59,7088;13,923;0,0902038618332465;IQ_2024-04-20T22-15-05_740654044.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4717;16,5846;0,0002253345737699;0,0002253336569992;-0,008252;-0,000256;3,668258839045757e-12;0,790527;0,8636;-60,7314;-59,7106;14,8174;0,0952164232894495;IQ_2024-04-20T22-15-05_740654044.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4288;17,0379;0,0002275708684464;0,0002275691076647;-0,015229;0,005091;3,699534168594143e-12;0,791504;4,1218;-60,6885;-59,6731;14,0639;0,0909963450202845;IQ_2024-04-20T22-15-09_157073774.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,3747;16,5322;0,0002304259833181;0,0002304256777279;-0,009115;0,006501;3,751177753835711e-12;0,790527;7,8068;-60,6344;-59,6135;14,907;0,0957161430413543;IQ_2024-04-20T22-15-09_157073774.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4703;16,9577;0,0002254066348541;0,0002254063001601;-0,017926;-0,003763;3,670587271631387e-12;0,791016;0,889;-60,73;-59,7119;14,1943;0,0917287218807298;IQ_2024-04-20T22-15-09_157073774.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,474;16,6844;0,000225215597311;0,0002252155536552;-0,019268;-0,002653;3,665616421510976e-12;0,790527;1,0235;-60,7337;-59,7129;14,6481;0,0942707445653035;IQ_2024-04-20T22-15-09_157073774.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4725;16,6506;0,0002252930426038;0,0002252927806694;-0,015698;-0,010985;3,664777682710341e-12;0,790527;1,1796;-60,7322;-59,7114;14,7052;0,0945896132594001;IQ_2024-04-20T22-15-12_554538826.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4562;16,9057;0,0002261401823488;0,0002261396730318;-0,02251;0,003145;3,678535774598313e-12;0,791016;2,5124;-60,7159;-59,6978;14,2796;0,0922074640081014;IQ_2024-04-20T22-15-12_554538826.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4513;16,65;0,0002263987407786;0,0002263987116748;-0,016368;0,004225;3,683993214653736e-12;0,791016;0,8674;-60,7109;-59,6928;14,7062;0,0945953145568904;IQ_2024-04-20T22-15-12_554538826.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4722;16,7711;0,000225310694077;0,000225310694077;-0,035382;0,005077;3,666184543449358e-12;0,790039;1,0477;-60,7319;-59,7084;14,5026;0,0934568033956956;IQ_2024-04-20T22-15-15_973009011.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4612;16,7025;0,0002258816530229;0,0002258815366076;-0,015462;0,001742;3,674950101173469e-12;0,790527;0,9652;-60,7209;-59,7;14,6176;0,0941004413773423;IQ_2024-04-20T22-15-15_973009011.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4649;16,7322;0,000225688520004;0,0002256884763482;-0,021708;0,002808;3,675628378052576e-12;0,790527;0,9476;-60,7246;-59,7038;14,5677;0,0938210082144147;IQ_2024-04-20T22-15-15_973009011.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4632;16,6013;0,0002257772575831;0,0002257768646813;-0,020726;0,003216;3,672583070990498e-12;0,789551;0,9348;-60,7229;-59,6967;14,7889;0,0950570298242939;IQ_2024-04-20T22-15-15_973009011.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4403;16,9355;0,0002269730757689;0,0002269730030093;-0,025796;0,000779;3,693513377089897e-12;0,790527;0,9683;-60,6999;-59,6791;14,2307;0,0919330909629691;IQ_2024-04-20T22-15-19_356072039.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4422;16,596;0,0002268702519359;0,0002268701646244;-0,022775;-0,000533;3,69095943045239e-12;0,790527;0,8911;-60,7019;-59,6811;14,7979;0,0951073739455147;IQ_2024-04-20T22-15-19_356072039.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4414;16,8625;0,0002269113902002;0,0002269112010253;-0,017874;-0,00449;3,690517075966016e-12;0,791016;0,8817;-60,7011;-59,683;14,3508;0,0926067106217408;IQ_2024-04-20T22-15-19_356072039.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4529;16,9622;0,0002263134811073;0,0002263134520035;-0,024235;-0,004021;3,684626388722467e-12;0,791016;0,8949;-60,7126;-59,6944;14,1871;0,0916881404528056;IQ_2024-04-20T22-15-19_356072039.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4949;16,6783;0,0002241348993266;0,0002241340262116;-0,014708;0,002319;3,648911034437319e-12;0,790039;0,8479;-60,7546;-59,7311;14,6584;0,0943280845243157;IQ_2024-04-20T22-15-22_882957111.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4575;16,9406;0,0002260742185171;0,0002260742185171;-0,015035;-0,000564;3,679547552065676e-12;0,791992;0,9033;-60,7172;-59,7044;14,2222;0,0918856188622211;IQ_2024-04-20T22-15-22_882957111.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4725;16,5457;0,0002252963895443;0,0002252960402984;-0,003829;-0,003648;3,665077356190816e-12;0,790527;0,8709;-60,7321;-59,7113;14,8838;0,0955866832169921;IQ_2024-04-20T22-15-22_882957111.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4703;16,6858;0,0002254079299746;0,0002254077116958;-0,014352;-0,010335;3,667345507135655e-12;0,790039;0,9728;-60,73;-59,7065;14,6457;0,0942575835988126;IQ_2024-04-20T22-15-22_882957111.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4655;16,5708;0,0002256580482935;0,0002256579173263;-0,011623;-0,003214;3,6751218387975895e-12;0,790527;0,8777;-60,7252;-59,7043;14,8408;0,0953472002307086;IQ_2024-04-20T22-15-26_297659646.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4414;16,6495;0,0002269143005833;0,0002269140823045;-0,023533;0,003674;3,689117587801771e-12;0,790527;1,5625;-60,7011;-59,6802;14,707;0,0945997170596852;IQ_2024-04-20T22-15-26_297659646.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4563;17,0312;0,0002261364716105;0,0002261364279547;-0,026895;-7,6e-05;3,682490076761802e-12;0,791016;1,2006;-60,716;-59,6978;14,0746;0,0910567645605068;IQ_2024-04-20T22-15-26_297659646.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4477;16,8641;0,0002265859220642;0,0002265859220642;-0,019996;0,00157;3,688983146732383e-12;0,790527;1,023;-60,7074;-59,6865;14,3481;0,0925914507635069;IQ_2024-04-20T22-15-26_297659646.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4624;16,9895;0,0002258162712678;0,0002258162712678;-0,029605;-0,00535;3,673528928965775e-12;0,791016;0,9261;-60,7221;-59,704;14,1424;0,0914374941032862;IQ_2024-04-20T22-15-29_711613868.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4633;16,9574;0,0002257722662761;0,0002257720771012;-0,024029;-0,003917;3,674353789978602e-12;0,791016;0,9917;-60,723;-59,7048;14,1948;0,091731451276311;IQ_2024-04-20T22-15-29_711613868.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4282;16,8904;0,0002276060840813;0,0002276060113217;-0,016709;-0,000119;3,704996812819994e-12;0,790527;4,194;-60,6878;-59,667;14,3048;0,0923488324814866;IQ_2024-04-20T22-15-29_711613868.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4543;16,6866;0,000226238684263;0,0002262385969515;-0,021979;0,002015;3,682163948748318e-12;0,791016;0,8844;-60,714;-59,6959;14,6444;0,0942501768684208;IQ_2024-04-20T22-15-29_711613868.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,463;16,95;0,0002257894666399;0,0002257885062135;-0,026608;-0,002926;3,675321331997328e-12;0,791504;0,8338;-60,7227;-59,7072;14,207;0,0917997826041273;IQ_2024-04-20T22-15-33_110416985.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,461;16,62;0,0002258899912703;0,0002258899912703;-0,011948;0,001972;3,676551684622664e-12;0,790527;0,832;-60,7207;-59,6999;14,757;0,0948790807005444;IQ_2024-04-20T22-15-33_110416985.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4698;16,8361;0,0002254352002637;0,0002254347054986;-0,021601;0,001416;3,669785395704617e-12;0,790527;0,9793;-60,7295;-59,7086;14,3945;0,0928512815091689;IQ_2024-04-20T22-15-33_110416985.json;2;chirp
