time_window_ms;center_frequency_hz;bandwidth_hz;RSSI_dB;SNR_dB;puissance_moyenne;variance_IQ;kurtosis;skewness;PSD_mean;occupation_spectrale;ISR_dB;RSRP_dB;RSRQ_dB;EVM_percent;BER_est;file_id;window_id;rf_pattern
5,2897;1734000000,0;48000000,0;-36,4343;16,993;0,00022728258045390248;0,00022728258045390248;-0,027681;-0,000264;3,7001651742585295e-12;0,791504;2,0462;-60,694;-59,6786;14,1368;0,09140589770753972;IQ_2024-04-20T22-09-54_199481174.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,369;16,826;0,0002307266986463219;0,00023072535987012088;-0,020308;0,000525;3,752791480349238e-12;0,790527;3,2247;-60,6287;-59,6079;14,4112;0,09294512093174384;IQ_2024-04-20T22-09-54_199481174.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4826;16,7888;0,00022476942103821784;0,00022476768936030567;-0,01003;-0,000789;3,657558630965063e-12;0,791016;0,9006;-60,7423;-59,7242;14,4731;0,09329181404424755;IQ_2024-04-20T22-09-54_199481174.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4565;16,6847;0,00022612462635152042;0,0002261245681438595;-0,033427;-0,000909;3,682330915882881e-12;0,790527;1,0029;-60,7162;-59,6954;14,6476;0,0942676519326098;IQ_2024-04-20T22-09-54_199481174.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4676;16,8675;0,00022555084433406591;0,00022555084433406591;-0,024161;0,000801;3,669138777528946e-12;0,790527;0,9336;-60,7272;-59,7064;14,3424;0,0925596674679191;IQ_2024-04-20T22-09-57_609205265.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4445;16,9221;0,00022675274522043765;0,00022675217769574374;-0,019671;0,003693;3,6849616240342e-12;0,791016;1,0332;-60,7042;-59,686;14,2527;0,09205647872504727;IQ_2024-04-20T22-09-57_609205265.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4711;16,8307;0,0002253680140711367;0,00022536781034432352;-0,02108;-0,002803;3,6642711434553554e-12;0,791504;0,8346;-60,7308;-59,7153;14,4033;0,09290102444269448;IQ_2024-04-20T22-09-57_609205265.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4847;16,825;0,00022466036898549646;0,00022466026712208986;-0,019671;-0,001429;3,6552132848255425e-12;0,790039;1,0172;-60,7444;-59,7209;14,4128;0,09295419804692115;IQ_2024-04-20T22-09-57_609205265.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,3919;16,6437;0,00022951261780690402;0,0002295126614626497;-0,014348;0,002282;3,735411285843426e-12;0,789551;4,5971;-60,6516;-59,6254;14,7168;0,0946546573119325;IQ_2024-04-20T22-10-01_996775.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,1728;17,6061;0,00024139272863976657;0,0002413926413282752;-0,013758;0,001141;3,926675824772463e-12;0,791504;5,0437;-60,4324;-59,417;13,1732;0,08596956358510692;IQ_2024-04-20T22-10-01_996775.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,3039;16,881;0,0002342133957426995;0,00023421311925631016;-0,028077;0,002389;3,809879495220159e-12;0,791016;4,0982;-60,5636;-59,5454;14,3202;0,09243525264439223;IQ_2024-04-20T22-10-01_996775.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,3997;16,8669;0,00022910020197741687;0,00022910010011401027;-0,028553;0,005325;3,728327108848406e-12;0,791504;3,2072;-60,6594;-59,644;14,3434;0,09256531703409478;IQ_2024-04-20T22-10-01_996775.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4417;16,7585;0,00022689669276587665;0,0002268966200063005;-0,029761;-0,001592;3,692479048217345e-12;0,791016;0,897;-60,7014;-59,6833;14,5237;0,09357495393468919;IQ_2024-04-20T22-10-04_404319977.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4513;16,8565;0,00022639484086539596;0,00022639479720965028;-0,031257;-5,8e-05;3,682454514930544e-12;0,790527;0,9926;-60,711;-59,6902;14,3607;0,09266190730231241;IQ_2024-04-20T22-10-04_404319977.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4305;16,8645;0,00022748307674191892;0,00022748300398234278;-0,029812;-0,002762;3,7013643018612985e-12;0,791016;0,9481;-60,6902;-59,672;14,3475;0,09258820130367026;IQ_2024-04-20T22-10-04_404319977.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4586;16,8394;0,00022601900855079293;0,0002260184846818447;-0,022741;-0,001615;3,674927549768281e-12;0,791504;1,3413;-60,7182;-59,7028;14,389;0,09282068371244286;IQ_2024-04-20T22-10-04_404319977.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4541;16,9647;0,00022625134442932904;0,00022625093697570264;-0,027559;-0,002212;3,682482704187029e-12;0,790527;0,9936;-60,7138;-59,6929;14,1829;0,09166484922918969;IQ_2024-04-20T22-10-07_805209555.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4569;16,4;0,0002261049230583012;0,0002261049230583012;-0,022389;0,002882;3,678893561315233e-12;0,790527;0,9456;-60,7166;-59,6958;15,1357;0,09699030233640558;IQ_2024-04-20T22-10-07_805209555.json;1;pulse
5,2897;1734000000,0;48000000,0;-36,4621;16,8127;0,00022583204554393888;0,00022583204554393888;-0,018074;0,004174;3,67519513086445e-12;0,791016;1,1669;-60,7218;-59,7037;14,4333;0,09306873088740647;IQ_2024-04-20T22-10-07_805209555.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4484;16,8919;0,00022655000793747604;0,00022654958593193442;-0,038787;0,003583;3,687178166955629e-12;0,791504;0,8903;-60,708;-59,6926;14,3023;0,09233467179717299;IQ_2024-04-20T22-10-07_805209555.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4556;16,609;0,00022617490321863443;0,00022617483045905828;-0,03294;-0,002504;3,681162145940942e-12;0,790039;1,4534;-60,7152;-59,6917;14,7758;0,09498402745335838;IQ_2024-04-20T22-10-11_207184480.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4718;16,7138;0,00022532892762683332;0,00022532873845193535;-0,019914;0,000129;3,665359248755662e-12;0,791016;1,0934;-60,7315;-59,7134;14,5986;0,0939938175222145;IQ_2024-04-20T22-10-11_207184480.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4792;16,6538;0,00022494651784654707;0,00022494466975331306;-0,002279;0,001995;3,6582859137823664e-12;0,791016;0,9665;-60,7389;-59,7207;14,6997;0,09455930833295166;IQ_2024-04-20T22-10-11_207184480.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4665;16,4644;0,0002256070147268474;0,0002256065490655601;-0,014026;0,00135;3,673040170626418e-12;0,790039;0,8993;-60,7262;-59,7026;15,0238;0,09636747388501986;IQ_2024-04-20T22-10-11_207184480.json;3;pulse
5,2897;1734000000,0;48000000,0;-36,4282;16,7692;0,000227605618420057;0,00022760540014132857;-0,003437;0,00094;3,704326775877398e-12;0,791016;5,2222;-60,6879;-59,6697;14,5057;0,0934744166201857;IQ_2024-04-20T22-10-14_610650498.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,3235;16,8553;0,00023316044826060534;0,00023316044826060534;0,00215;0,00278;3,794990797306719e-12;0,791016;10,1631;-60,5831;-59,565;14,3626;0,09267293644491742;IQ_2024-04-20T22-10-14_610650498.json;1;normal
5,2897;1734000000,0;48000000,0;-36,2857;16,9643;0,0002351974690100178;0,00023519719252362847;-0,017633;-0,003482;3,826401001605362e-12;0,790527;10,8392;-60,5454;-59,5245;14,1835;0,0916679963460606;IQ_2024-04-20T22-10-14_610650498.json;2;normal
5,2897;1734000000,0;48000000,0;-36,2472;17,0042;0,00023729271197225899;0,00023729271197225899;-0,018462;0,004762;3,859367686542825e-12;0,791016;10,8938;-60,5068;-59,4887;14,1185;0,09130330222031643;IQ_2024-04-20T22-10-14_610650498.json;3;normal
5,2897;1734000000,0;48000000,0;-36,4185;16,9613;0,00022811227245256305;0,00022811195231042802;-0,009961;0,000578;3,715933810655159e-12;0,791504;3,3796;-60,6782;-59,6627;14,1884;0,09169562567579939;IQ_2024-04-20T22-10-18_159694905.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,459;16,8758;0,0002259956963825971;0,00022599571093451232;-0,020037;-0,001768;3,676769826099768e-12;0,791016;0,9248;-60,7187;-59,7005;14,3288;0,09248314982779932;IQ_2024-04-20T22-10-18_159694905.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4485;17,206;0,00022654019994661212;0,00022654017084278166;-0,008932;0,004122;3,687616184633313e-12;0,79248;0,9719;-60,7082;-59,6981;13,7943;0,08947956355742456;IQ_2024-04-20T22-10-18_159694905.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4584;17,1512;0,00022602532408200204;0,00022602510580327362;-0,016045;-0,001674;3,677833211590542e-12;0,791992;1,0058;-60,7181;-59,7053;13,8817;0,08997134368219874;IQ_2024-04-20T22-10-18_159694905.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4821;16,5585;0,00022479922336060554;0,00022479865583591163;-0,009555;-0,006903;3,661438773699954e-12;0,790039;0,9132;-60,7417;-59,7182;14,862;0,09546504576102134;IQ_2024-04-20T22-10-21_574321348.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4707;16,8663;0,00022538879420608282;0,0002253882703371346;-0,01551;0,002183;3,6665830961679635e-12;0,791016;0,8901;-60,7304;-59,7122;14,3444;0,09257089631908717;IQ_2024-04-20T22-10-21_574321348.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4694;16,7402;0,00022545529645867646;0,00022545528190676123;-0,011548;0,001593;3,666124695489437e-12;0,790527;0,9622;-60,7291;-59,7083;14,5542;0,09374573652981456;IQ_2024-04-20T22-10-21_574321348.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4761;16,8968;0,00022510686540044844;0,00022510686540044844;-0,00252;-0,00014;3,660050561238304e-12;0,791504;0,9077;-60,7358;-59,7203;14,2941;0,09228889340250425;IQ_2024-04-20T22-10-21_574321348.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4477;16,9184;0,00022658611123915762;0,0002265860966872424;-0,018635;0,000969;3,6855761498255646e-12;0,790527;0,8806;-60,7074;-59,6865;14,2586;0,09208977543354332;IQ_2024-04-20T22-10-25_133321149.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4369;16,8385;0,00022714975057169795;0,00022714966326020658;-0,023513;-0,005455;3,696486693127721e-12;0,791016;0,8647;-60,6966;-59,6784;14,3905;0,09282904044287939;IQ_2024-04-20T22-10-25_133321149.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4419;16,6819;0,0002268848184030503;0,0002268848184030503;-0,020777;-0,003967;3,693446590236071e-12;0,790527;0,9965;-60,7016;-59,6808;14,6523;0,09429405045568277;IQ_2024-04-20T22-10-25_133321149.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,3987;16,8076;0,0002291528508067131;0,00022915283625479788;-0,018341;0,002484;3,72539325776966e-12;0,791016;5,8545;-60,6584;-59,6403;14,4418;0,09311624589700604;IQ_2024-04-20T22-10-25_133321149.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,3716;16,6505;0,00023059232626110315;0,00023059197701513767;-0,007785;-0,002562;3,752495276315715e-12;0,790527;8,8986;-60,6312;-59,6104;14,7053;0,09459047925713805;IQ_2024-04-20T22-10-28_670716103.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,227;16,8024;0,00023839724599383771;0,00023839724599383771;0,011269;0,001961;3,878832151305023e-12;0,790527;9,756;-60,4867;-59,4658;14,4504;0,09316470918760258;IQ_2024-04-20T22-10-28_670716103.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4326;16,7222;0,00022737577091902494;0,00022737504332326353;0,005136;-0,000218;3,699478657442912e-12;0,791504;3,2736;-60,6922;-59,6768;14,5845;0,09391482455980592;IQ_2024-04-20T22-10-28_670716103.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4462;16,6819;0,00022666306176688522;0,00022666306176688522;-0,015953;-0,002717;3,68643180218009e-12;0,790527;2,5197;-60,7059;-59,685;14,6523;0,09429405045568277;IQ_2024-04-20T22-10-28_670716103.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,3393;17,1908;0,0002323096850886941;0,00023230971419252455;-0,028661;0,002587;3,780731804015058e-12;0,790527;6,7798;-60,599;-59,5782;13,8185;0,0896157241560429;IQ_2024-04-20T22-10-32_95834665.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4442;17,1058;0,00022676966909784824;0,00022676963999401778;-0,017179;-0,001532;3,690085129820497e-12;0,791504;0,9139;-60,7038;-59,6884;13,9544;0,09038090296210505;IQ_2024-04-20T22-10-32_95834665.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4318;16,6471;0,00022741600696463138;0,00022741536668036133;-0,021683;-0,005074;3,699037170318276e-12;0,790527;4,7171;-60,6915;-59,6706;14,7111;0,09462281551325374;IQ_2024-04-20T22-10-32_95834665.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,3996;16,8679;0,00022910794359631836;0,00022910756524652243;-0,018558;-0,000879;3,730434364190849e-12;0,791016;6,9638;-60,6593;-59,6411;14,3419;0,09255663096857826;IQ_2024-04-20T22-10-32_95834665.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4723;16,9609;0,00022530330170411617;0,00022530282149091363;-0,005935;0,00183;3,664003996040055e-12;0,791016;1,0178;-60,732;-59,7139;14,1891;0,09169940349698695;IQ_2024-04-20T22-10-35_499835836.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4658;16,8605;0,00022564432583749294;0,00022564432583749294;-0,021542;-0,005095;3,673077900862021e-12;0,791016;1,2104;-60,7254;-59,7073;14,3541;0,09262536497499409;IQ_2024-04-20T22-10-35_499835836.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4553;16,7882;0,00022618562798015773;0,00022618511866312474;-0,016952;0,002055;3,6799721256364215e-12;0,791016;0,8736;-60,715;-59,6969;14,4741;0,09329743711814485;IQ_2024-04-20T22-10-35_499835836.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4594;16,7736;0,00022597628412768245;0,00022597628412768245;-0,027858;-0,005039;3,67812724721972e-12;0,791016;0,9917;-60,7191;-59,7009;14,4984;0,09343313416850002;IQ_2024-04-20T22-10-35_499835836.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4206;16,8559;0,00022800362785346806;0,00022800258011557162;-0,015754;-0,006671;3,712491251917083e-12;0,791016;5,0634;-60,6803;-59,6621;14,3616;0,09266713891143419;IQ_2024-04-20T22-10-38_901040197.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,2742;17,2111;0,00023582219728268683;0,00023582162975799292;-0,010531;-0,00392;3,838446054060807e-12;0,791504;7,6398;-60,5338;-59,5184;13,7863;0,08943417719151656;IQ_2024-04-20T22-10-38_901040197.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,1762;17,0928;0,0002412004250800237;0,00024120009038597345;0,006129;0,000665;3,925513560043559e-12;0,791504;7,8756;-60,4359;-59,4204;13,9753;0,09049813373615319;IQ_2024-04-20T22-10-38_901040197.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4595;17,0741;0,00022597057977691293;0,00022597047791350633;-0,022194;0,002116;3,676118437434539e-12;0,791992;0,8487;-60,7192;-59,7064;14,0054;0,09066738201916183;IQ_2024-04-20T22-10-38_901040197.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4636;16,7527;0,00022575455659534782;0,00022575409093406051;-0,020648;-0,002926;3,672246534636159e-12;0,791016;0,9104;-60,7233;-59,7052;14,5334;0,09362908473965148;IQ_2024-04-20T22-10-42_340878876.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4671;17,0475;0,0002255765430163592;0,00022557631018571556;-0,020367;0,001889;3,672221814826626e-12;0,791016;1,058;-60,7267;-59,7086;14,0483;0,09090877321186082;IQ_2024-04-20T22-10-42_340878876.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4704;16,9141;0,00022540308418683708;0,0002254028368042782;-0,023995;-0,003222;3,670764213425937e-12;0,790527;0,9893;-60,7301;-59,7093;14,2658;0,09212997230779399;IQ_2024-04-20T22-10-42_340878876.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4677;16,5382;0,0002255434519611299;0,00022554302995558828;-0,02694;-0,000688;3,674012049453834e-12;0,790039;0,8604;-60,7274;-59,7039;14,8968;0,09565920000120544;IQ_2024-04-20T22-10-42_340878876.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4451;17,1588;0,0002267196396132931;0,0002267196396132931;-0,017677;-0,000683;3,690612919438063e-12;0,791016;1,0823;-60,7048;-59,6866;13,8695;0,08990279576326596;IQ_2024-04-20T22-10-45_776677666.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4544;16,5789;0,00022623708355240524;0,00022623695258516818;-0,009594;-0,003538;3,681453145804037e-12;0,790527;0,8906;-60,714;-59,6932;14,827;0,09527004992729747;IQ_2024-04-20T22-10-45_776677666.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4657;16,9445;0,00022564493701793253;0,00022564429673366249;-0,027876;0,000148;3,670907761793574e-12;0,791016;0,8792;-60,7254;-59,7073;14,2159;0,09185001335532486;IQ_2024-04-20T22-10-45_776677666.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,3838;16,7114;0,0002299454645253718;0,00022994537721388042;-0,000612;0,000407;3,740152285103271e-12;0,790527;7,2867;-60,6434;-59,6226;14,6025;0,09401590728775368;IQ_2024-04-20T22-10-45_776677666.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4699;16,7929;0,0002254282298963517;0,00022542821534443647;-0,02828;-0,001642;3,6692836269391904e-12;0,790527;0,9622;-60,7296;-59,7088;14,4662;0,0932532446242503;IQ_2024-04-20T22-10-49_324701557.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4638;16,9699;0,00022574835747946054;0,0002257483429275453;-0,015501;0,002871;3,675054184582027e-12;0,791504;0,9984;-60,7234;-59,708;14,1743;0,09161674676064349;IQ_2024-04-20T22-10-49_324701557.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4506;17,0076;0,000226435688091442;0,00022643468400929123;-0,022463;0,004093;3,686394939306226e-12;0,791016;0,9471;-60,7102;-59,6921;14,113;0,091272518181066;IQ_2024-04-20T22-10-49_324701557.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4721;16,7902;0,00022531417198479176;0,00022531369177158922;-0,00669;0,001688;3,664677068748734e-12;0,791016;1,0047;-60,7318;-59,7137;14,4708;0,09327857624649674;IQ_2024-04-20T22-10-49_324701557.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4536;16,8077;0,00022627592261414975;0,00022627532598562539;-0,019123;-0,006934;3,68218476543003e-12;0,790527;0,8824;-60,7133;-59,6925;14,4416;0,09311539339621581;IQ_2024-04-20T22-10-52_868288884.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4549;16,7312;0,00022620752861257643;0,00022620701929554343;-0,019261;0,002954;3,680153404239661e-12;0,791016;0,9984;-60,7146;-59,6965;14,5693;0,0938299561096642;IQ_2024-04-20T22-10-52_868288884.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4121;16,8767;0,00022844824707135558;0,00022844824707135558;-0,015251;0,003695;3,716142844834014e-12;0,791016;4,4136;-60,6718;-59,6537;14,3273;0,09247503589372326;IQ_2024-04-20T22-10-52_868288884.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4693;16,797;0,0002254597784485668;0,0002254597784485668;-0,033;-0,00453;3,66804633541995e-12;0,790527;0,9877;-60,729;-59,7082;14,4593;0,09321454891569712;IQ_2024-04-20T22-10-52_868288884.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4711;16,7169;0,0002253689308417961;0,00022536891628988087;-0,024401;0,000455;3,665489786697229e-12;0,790527;0,9563;-60,7307;-59,7099;14,5933;0,09396442036763288;IQ_2024-04-20T22-10-56_295519647.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4648;16,5696;0,00022569322027266026;0,00022569323482457548;-0,010875;0,002056;3,667143845531573e-12;0,791016;0,9738;-60,7245;-59,7064;14,843;0,09535898550981119;IQ_2024-04-20T22-10-56_295519647.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4712;16,7009;0,00022535912285093218;0,00022535902098752558;-0,01892;0,006227;3,666090868381655e-12;0,791016;0,9001;-60,7309;-59,7128;14,6203;0,09411508827674565;IQ_2024-04-20T22-10-56_295519647.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4692;16,3414;0,0002254642895422876;0,0002254642895422876;-0,02888;-0,001505;3,670950696199604e-12;0,790039;0,9181;-60,7289;-59,7054;15,2382;0,09756049639266506;IQ_2024-04-20T22-10-56_295519647.json;3;pulse
5,2897;1734000000,0;48000000,0;-36,3893;16,8512;0,00022965017706155777;0,00022965017706155777;-0,008184;-0,001136;3,737027180761299e-12;0,791016;4,2913;-60,649;-59,6309;14,3694;0,0927110536512062;IQ_2024-04-20T22-10-59_838771692.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,394;17,2605;0,0002294045261805877;0,00022940312919672579;-0,013619;-0,007169;3,734265500987544e-12;0,791992;3,9625;-60,6537;-59,6409;13,708;0,08899311940382183;IQ_2024-04-20T22-10-59_838771692.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,3823;17,227;0,00023002178932074457;0,0002300211926922202;-0,019741;-0,00235;3,743413565238107e-12;0,791504;4,6396;-60,642;-59,6265;13,761;0,08929147977309751;IQ_2024-04-20T22-10-59_838771692.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4361;16,7813;0,00022718925902154297;0,0002271891717100516;-0,014066;0,003572;3,696376971867865e-12;0,791016;2,867;-60,6958;-59,6777;14,4856;0,09336173507110972;IQ_2024-04-20T22-10-59_838771692.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4802;16,6815;0,00022489383991342038;0,00022489337425213307;-0,004051;0,000131;3,6589563844058315e-12;0,791016;0,9786;-60,7399;-59,7218;14,653;0,09429807921821792;IQ_2024-04-20T22-11-03_249727034.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4662;17,0273;0,0002256210136692971;0,00022562095546163619;-0,011979;0,00659;3,6719646420713126e-12;0,791504;1,8576;-60,7259;-59,7104;14,081;0,09109261854933388;IQ_2024-04-20T22-11-03_249727034.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4619;17,0534;0,00022584351245313883;0,00022584336693398654;-0,010862;0,002552;3,672178446739727e-12;0,791016;0,8388;-60,7216;-59,7035;14,0388;0,09085503673549472;IQ_2024-04-20T22-11-03_249727034.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,3645;16,8641;0,0002309659030288458;0,0002309659030288458;-0,003049;-0,002484;3,758382060431442e-12;0,791016;3,6918;-60,6242;-59,6061;14,3482;0,09259194525652302;IQ_2024-04-20T22-11-03_249727034.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4651;16,3645;0,0002256797015434131;0,00022567955602426082;-0,014277;0,001989;3,673046675839453e-12;0,789551;0,9774;-60,7248;-59,6986;15,1977;0,09733529989599346;IQ_2024-04-20T22-11-06_805571106.json;0;pulse
5,2897;1734000000,0;48000000,0;-36,4572;16,7079;0,00022608888684771955;0,00022608887229580432;-0,01789;0,003942;3,677193965989645e-12;0,791016;1,0;-60,7169;-59,6987;14,6084;0,09404897991657885;IQ_2024-04-20T22-11-06_805571106.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4536;17,0615;0,00022627567523159087;0,00022627550060860813;-0,023714;-0,000248;3,68410336959446e-12;0,791504;1,0098;-60,7133;-59,6978;14,0257;0,09078159053248776;IQ_2024-04-20T22-11-06_805571106.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4498;16,922;0,00022647465812042356;0,00022647413425147533;-0,022997;-0,000992;3,686675097147596e-12;0,791504;1,0134;-60,7095;-59,694;14,2527;0,09205661919219349;IQ_2024-04-20T22-11-06_805571106.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4806;17,0305;0,0002248759992653504;0,00022487454407382756;-0,021929;-0,002135;3,660346331590958e-12;0,791504;0,9173;-60,7403;-59,7248;14,0758;0,09106343400136915;IQ_2024-04-20T22-11-10_252196654.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4952;16,9058;0,00022411762620322406;0,0002241168695036322;-0,003515;0,00584;3,647697161685004e-12;0,791016;0,8147;-60,7549;-59,7368;14,2795;0,09220654947937855;IQ_2024-04-20T22-11-10_252196654.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4853;16,8689;0,00022462983906734735;0,00022462951892521232;-0,022051;-0,00123;3,6557354365918115e-12;0,790527;0,8852;-60,745;-59,7242;14,3402;0,09254738085202845;IQ_2024-04-20T22-11-10_252196654.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4383;16,7195;0,00022707763127982616;0,00022707678726874292;-0,003502;0,002354;3,695763747119107e-12;0,790527;5,557;-60,6979;-59,6771;14,5891;0,09394055090844314;IQ_2024-04-20T22-11-10_252196654.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,3636;17,0556;0,00023101491387933493;0,0002310148993274197;-0,013158;0,000383;3,759292356575461e-12;0,791016;3,8555;-60,6233;-59,6051;14,0352;0,09083500636201966;IQ_2024-04-20T22-11-13_665476659.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4571;16,738;0,00022609300503972918;0,0002260928158648312;0,006164;0,000714;3,67926999630952e-12;0,790527;1,5691;-60,7168;-59,696;14,5579;0,09376648029761323;IQ_2024-04-20T22-11-13_665476659.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,46;16,5173;0,00022594149049837142;0,00022594144684262574;-0,020536;0,000376;3,6730184865829685e-12;0,790527;0,9318;-60,7197;-59,6989;14,9326;0,0958590877900286;IQ_2024-04-20T22-11-13_665476659.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4645;16,3861;0,00022570937289856374;0,00022570922737941146;-0,010348;-0,008083;3,673007210880375e-12;0,790039;0,8298;-60,7242;-59,7007;15,1599;0,09712507174713711;IQ_2024-04-20T22-11-13_665476659.json;3;pulse
5,2897;1734000000,0;48000000,0;-36,4685;16,4692;0,00022550295398104936;0,00022550218272954226;-0,019021;0,001559;3,66709787535946e-12;0,790527;0,8124;-60,7282;-59,7073;15,0156;0,09632153324660152;IQ_2024-04-20T22-11-17_68568718.json;0;pulse
5,2897;1734000000,0;48000000,0;-36,4604;16,6444;0,00022592372260987759;0,00022592372260987759;-0,017771;-0,004114;3,6785513871095965e-12;0,791016;0,9503;-60,7201;-59,7019;14,7156;0,09464808590475715;IQ_2024-04-20T22-11-17_68568718.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4952;16,9603;0,00022411902318708599;0,00022411893587559462;-0,017014;-1,3e-05;3,6463098165850916e-12;0,791992;0,9333;-60,7549;-59,7421;14,19;0,09170486062459518;IQ_2024-04-20T22-11-17_68568718.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4905;16,8835;0,00022436103608924896;0,0002243608032586053;0,001675;0,001558;3,652236933021635e-12;0,791504;1,0051;-60,7502;-59,7347;14,3161;0,09241226516785409;IQ_2024-04-20T22-11-17_68568718.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4516;16,8639;0,00022637861547991633;0,00022637672373093665;-0,017502;-0,001084;3,684812004134397e-12;0,791504;2,0198;-60,7113;-59,6959;14,3484;0,09259335810826376;IQ_2024-04-20T22-11-20_477897144.json;0;chirp
