time_window_ms;center_frequency_hz;bandwidth_hz;RSSI_dB;SNR_dB;puissance_moyenne;variance_IQ;kurtosis;skewness;PSD_mean;occupation_spectrale;ISR_dB;RSRP_dB;RSRQ_dB;EVM_percent;BER_est;file_id;window_id;rf_pattern;anomaly_score;is_anomaly;threshold_p99
5,2897;1734000000,0;48000000,0;-36,4565;16,9014;0,0002261245244881;0,0002261241752421;-0,022131;0,001899;3,68002893783026e-12;0,791016;1,0245;-60,7162;-59,6981;14,2867;0,0922472195983968;IQ_2024-04-20T22-12-05_4243936.json;3;chirp;0,0008793264272972591;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4436;16,7981;0,000226800024393;0,0002267999952891;-0,015007;0,00279;3,68742796713617e-12;0,791016;2,2673;-60,7033;-59,6851;14,4576;0,0932050908269884;IQ_2024-04-20T22-12-08_552174345.json;0;chirp;0,002404368895941795;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,2961;16,8556;0,0002346340916119;0,00023463407706;0,002719;-0,002631;3,818962507340373e-12;0,790527;10,0431;-60,5558;-59,5349;14,3621;0,0926700376328383;IQ_2024-04-20T22-12-08_552174345.json;1;normal;0,024799480233593973;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-35,4488;16,8251;0,0002851805766113;0,0002851805766113;0,338356;-0,002176;4,636650438594181e-12;0,790039;18,656;-59,7085;-58,685;14,4127;0,0929532761119678;IQ_2024-04-20T22-12-08_552174345.json;2;tone;0,27594933830430796;1;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4525;17,0962;0,0002263331552967;0,0002263331552967;-0,009193;0,000648;3,6822970887750994e-12;0,791016;1,0039;-60,7122;-59,6941;13,9698;0,0904675521481391;IQ_2024-04-20T22-12-08_552174345.json;3;chirp;0,000929574469310075;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4626;16,4068;0,0002258075692225;0,0002258066670037;-0,027964;-0,00429;3,675581974199593e-12;0,790527;0,9681;-60,7223;-59,7015;15,1238;0,0969242448702963;IQ_2024-04-20T22-12-12_90810344.json;0;pulse;0,0011635710876439275;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4483;16,8999;0,0002265522343805;0,0002265520743094;-0,025175;0,002;3,685538853270831e-12;0,791016;0,9166;-60,708;-59,6899;14,289;0,0922602406403003;IQ_2024-04-20T22-12-12_90810344.json;1;chirp;0,001518889848419664;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4537;16,6748;0,0002262709895148;0,0002262708003399;-0,02249;-0,001115;3,685035349781929e-12;0,790527;1,0134;-60,7134;-59,6926;14,6642;0,0943606190447198;IQ_2024-04-20T22-12-12_90810344.json;2;chirp;0,0003975509963283969;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4683;17,0307;0,0002255134459119;0,0002255134459119;-0,010265;-0,004848;3,66802898818519e-12;0,791504;0,8911;-60,728;-59,7125;14,0755;0,091061627646235;IQ_2024-04-20T22-12-12_90810344.json;3;chirp;0,0006913942673701451;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4693;16,7043;0,0002254577411804;0,0002254568244097;-0,014165;0,001535;3,670118028931135e-12;0,790527;1,1004;-60,729;-59,7082;14,6145;0,0940829973101616;IQ_2024-04-20T22-12-15_509207133.json;0;chirp;0,0008223981843933949;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4863;16,9783;0,0002245813520858;0,0002245804062113;-0,02171;-0,000467;3,653025798522336e-12;0,791016;0,8959;-60,746;-59,7278;14,1607;0,0915400308601967;IQ_2024-04-20T22-12-15_509207133.json;1;chirp;0,0025257152839381052;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4839;16,6101;0,0002247030934086;0,0002247030934086;-0,01388;-0,002261;3,653061794034462e-12;0,790527;0,8961;-60,7436;-59,7228;14,7739;0,0949735203105675;IQ_2024-04-20T22-12-15_509207133.json;2;chirp;0,0022932700317260307;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4794;16,9468;0,0002249379758723;0,0002249380049761;-0,011818;0,000871;3,661628292239705e-12;0,791016;0,8148;-60,7391;-59,7209;14,2122;0,0918289929613221;IQ_2024-04-20T22-12-15_509207133.json;3;chirp;0,0009144355233673162;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4526;16,9722;0,0002263292990392;0,0002263292553834;-0,020119;-0,000333;3,682745948474509e-12;0,791016;0,9622;-60,7123;-59,6941;14,1707;0,0915961291618546;IQ_2024-04-20T22-12-18_949336441.json;0;chirp;0,0009311658984648046;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,467;16,8624;0,0002255814324598;0,0002255812869407;-0,017349;-0,000661;3,670272419320497e-12;0,791016;0,9701;-60,7267;-59,7085;14,3509;0,0926069225819228;IQ_2024-04-20T22-12-18_949336441.json;1;chirp;0,00033750916177619227;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,3087;16,6996;0,0002339536440558;0,0002339536440558;-0,028644;-0,000818;3,804945074292743e-12;0,790527;6,287;-60,5684;-59,5476;14,6225;0,0941277266493108;IQ_2024-04-20T22-12-18_949336441.json;2;chirp;0,010523082242773686;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4472;16,7127;0,0002266111405333;0,0002266107185278;-0,004817;0,002749;3,686903646965556e-12;0,790039;2,2569;-60,7069;-59,6834;14,6005;0,0940044314370156;IQ_2024-04-20T22-12-18_949336441.json;3;chirp;0,0011724430614592643;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4581;16,5516;0,00022604248079;0,00022604248079;-0,024726;0,001552;3,676404666808075e-12;0,790039;2,9983;-60,7178;-59,6943;14,8737;0,0955306918001319;IQ_2024-04-20T22-12-22_353921964.json;0;chirp;0,005846018943895311;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4581;16,6184;0,0002260437468066;0,0002260435867356;-0,013972;-0,001585;3,676588547496529e-12;0,790527;1,4366;-60,7178;-59,6969;14,7598;0,0948949347766601;IQ_2024-04-20T22-12-22_353921964.json;1;chirp;0,001692697492865558;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,445;16,6477;0,00022672706109;0,0002267269446747;-0,022458;-0,003091;3,690256867444619e-12;0,790527;0,8835;-60,7047;-59,6838;14,7101;0,0946173291199019;IQ_2024-04-20T22-12-22_353921964.json;2;chirp;0,0016646715179888642;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4538;16,7091;0,0002262677735416;0,0002262672787765;-0,022753;-0,001541;3,683144501193114e-12;0,790527;0,8744;-60,7135;-59,6926;14,6064;0,0940377870090144;IQ_2024-04-20T22-12-22_353921964.json;3;chirp;0,0005381943735068577;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4311;17,1522;0,0002274544531246;0,0002274539874633;-0,02551;-0,001796;3,699611797469693e-12;0,791504;1,5314;-60,6907;-59,6753;13,8801;0,0899622833036502;IQ_2024-04-20T22-12-25_788285782.json;0;chirp;0,0018925203987098123;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,3113;17,2247;0,0002338126359973;0,0002338126505492;-0,016287;0,000648;3,80348443712597e-12;0,791504;8,02;-60,571;-59,5555;13,7646;0,0893117830308819;IQ_2024-04-20T22-12-25_788285782.json;1;chirp;0,008446193497227594;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,3802;16,6191;0,0002301339700352;0,0002301330532645;-0,016385;0,004065;3,7443728673203225e-12;0,790527;4,0542;-60,6399;-59,619;14,7586;0,0948882019001863;IQ_2024-04-20T22-12-25_788285782.json;2;chirp;0,006821428587986306;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4651;16,7921;0,0002256781008327;0,0002256780717289;-0,017722;0,002213;3,6704836219036966e-12;0,790527;0,9928;-60,7248;-59,704;14,4676;0,0932610710763968;IQ_2024-04-20T22-12-25_788285782.json;3;chirp;0,00030868135165300613;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4742;16,5148;0,0002252054109703;0,0002252048434456;-0,015793;-0,005378;3,663564243638895e-12;0,790527;0,9089;-60,7339;-59,7131;14,9369;0,0958829326609181;IQ_2024-04-20T22-12-29_221423661.json;0;chirp;0,0008384631603012285;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4581;16,826;0,0002260433248011;0,0002260429464513;-0,022623;0,002492;3,676565128729603e-12;0,790527;1,0378;-60,7178;-59,6969;14,4112;0,0929448372861777;IQ_2024-04-20T22-12-29_221423661.json;1;chirp;0,0005328030623956824;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,3784;16,8162;0,0002302304492332;0,0002302302018506;-0,007281;0,000131;3,747118067221056e-12;0,790039;5,9019;-60,6381;-59,6145;14,4275;0,093036215909087;IQ_2024-04-20T22-12-29_221423661.json;2;chirp;0,00229306346348035;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4634;16,798;0,0002257646992802;0,0002257645537611;-0,016185;0,002121;3,670893450324897e-12;0,790527;0,8881;-60,7231;-59,7023;14,4577;0,0932055885972048;IQ_2024-04-20T22-12-29_221423661.json;3;chirp;0,0003853415733867533;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4734;17,0232;0,0002252479898743;0,0002252479898743;-0,013533;0,004837;3,66274285207302e-12;0,791504;2,0598;-60,7331;-59,7176;14,0877;0,0911302943372127;IQ_2024-04-20T22-12-32_629534794.json;0;chirp;0,006817371065745053;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4587;17,0888;0,0002260136243421;0,000226013464271;-0,006162;0,004172;3,67710983190106e-12;0,791016;0,9101;-60,7183;-59,7002;13,9818;0,0905345966269075;IQ_2024-04-20T22-12-32_629534794.json;1;chirp;0,0014258366414718335;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4376;16,7192;0,000227113981964;0,0002271139237564;-0,013348;-0,005953;3,695780660672998e-12;0,791016;3,7299;-60,6972;-59,6791;14,5895;0,093943059425274;IQ_2024-04-20T22-12-32_629534794.json;2;chirp;0,004405929748607878;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4466;16,899;0,0002266404335387;0,0002266403607791;-0,009193;-0,007681;3,687053266865359e-12;0,791016;2,898;-60,7063;-59,6882;14,2905;0,092268687704275;IQ_2024-04-20T22-12-32_629534794.json;3;chirp;0,003381964313854459;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4605;17,1017;0,000225919749937;0,0002259197790408;-0,010636;0,001181;3,67588078031833e-12;0,791992;2,0778;-60,7201;-59,7074;13,961;0,0904177325176206;IQ_2024-04-20T22-12-36_170506243.json;0;chirp;0,0030178105240352164;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4518;16,7835;0,0002263694623252;0,000226367614232;-0,018301;0,001323;3,680866375588288e-12;0,791016;1,8535;-60,7115;-59,6934;14,4818;0,0933405823504535;IQ_2024-04-20T22-12-36_170506243.json;1;chirp;0,0013676959649587738;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4407;16,8111;0,0002269501419505;0,0002269497927045;-0,025813;0,00408;3,695363025996157e-12;0,791016;1,0298;-60,7004;-59,6822;14,436;0,0930837143185945;IQ_2024-04-20T22-12-36_170506243.json;2;chirp;0,0025597481346119853;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4479;16,709;0,0002265735529363;0,000226573087275;-0,0239;0,005393;3,687321281642397e-12;0,790527;1,1004;-60,7076;-59,6868;14,6067;0,0940392219227177;IQ_2024-04-20T22-12-36_170506243.json;3;chirp;0,001697612117209286;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4608;17,0364;0,0002259004540974;0,0002259000175399;-0,008307;-0,001011;3,67536339904162e-12;0,791504;2,3459;-60,7205;-59,705;14,0663;0,0910098838441993;IQ_2024-04-20T22-12-39_602548259.json;0;chirp;0,0027085704822030895;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4468;17,1392;0,0002266311930725;0,0002266300580231;-0,015456;0,002411;3,689444583176993e-12;0,791504;0,9931;-60,7065;-59,691;13,9009;0,0900794521716613;IQ_2024-04-20T22-12-39_602548259.json;1;chirp;0,0013956649438357602;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4736;16,9761;0,0002252394042443;0,0002252394042443;-0,009785;0,002317;3,664382599438687e-12;0,791504;0,9064;-60,7332;-59,7178;14,1643;0,0915605659764856;IQ_2024-04-20T22-12-39_602548259.json;2;chirp;0,0015404282312880676;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4727;16,5318;0,0002252825943287;0,0002252824051538;-0,012613;-0,00227;3,667549770824952e-12;0,789551;0,9713;-60,7324;-59,7062;14,9077;0,0957200134775627;IQ_2024-04-20T22-12-39_602548259.json;3;chirp;0,002708449966860564;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4801;16,685;0,0002248991077067;0,0002248990058433;-0,016194;4,4e-05;3,659346263507057e-12;0,790527;0,8814;-60,7398;-59,719;14,6471;0,0942649909112685;IQ_2024-04-20T22-12-43_146172522.json;0;chirp;0,0014461367547871696;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4707;16,8977;0,000225385534577;0,0002253855054732;-0,001837;-0,001337;3,669011275353462e-12;0,790527;0,9796;-60,7304;-59,7096;14,2928;0,0922814301554772;IQ_2024-04-20T22-12-43_146172522.json;1;chirp;0,0010496398940490366;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4399;17,3379;0,0002269909164169;0,000226989868679;-0,004239;-0,001649;3,689951122431978e-12;0,791504;1,6808;-60,6996;-59,6841;13,5864;0,0883066327813085;IQ_2024-04-20T22-12-43_146172522.json;2;chirp;0,0016280253927482924;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,503;17,1097;0,0002237181033706;0,0002237172739114;-0,010965;0,000823;3,639845369551864e-12;0,791504;0,9846;-60,7627;-59,7472;13,948;0,0903449155368694;IQ_2024-04-20T22-12-43_146172522.json;3;chirp;0,00614936920114285;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4454;16,6788;0,0002267050003865;0,0002267047821078;-0,020656;0,003211;3,685881461157337e-12;0,790527;2,2464;-60,7051;-59,6842;14,6575;0,0943231189584293;IQ_2024-04-20T22-12-46_678393168.json;0;chirp;0,0014416377693158345;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4696;16,8964;0,0002254468708997;0,0002254464925499;-0,019797;-0,000585;3,66558432912667e-12;0,790527;0,9499;-60,7292;-59,7084;14,2949;0,092293329391897;IQ_2024-04-20T22-12-46_678393168.json;1;chirp;0,0008989570190920718;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4475;16,8141;0,0002265945659019;0,000226594376727;-0,023068;-9,8e-05;3,688416759517477e-12;0,791016;0,903;-60,7072;-59,689;14,4309;0,0930556667359834;IQ_2024-04-20T22-12-46_678393168.json;2;chirp;0,0008335793981716085;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4114;16,7571;0,0002284860238432;0,0002284859510837;-0,03186;0,002071;3,714933308890389e-12;0,790039;3,4728;-60,6711;-59,6476;14,5259;0,093587448372996;IQ_2024-04-20T22-12-46_678393168.json;3;chirp;0,0013320549242220314;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4594;16,4714;0,0002259758184663;0,0002259747270727;-0,032468;-0,002373;3,674919743512639e-12;0,790039;0,9389;-60,7191;-59,6956;15,0116;0,0962996364615041;IQ_2024-04-20T22-12-50_94564459.json;0;pulse;0,0018168953261222679;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4534;17,0497;0,0002262884227093;0,0002262877678731;-0,0142;0,000315;3,6793059918216464e-12;0,791504;0,9746;-60,7131;-59,6976;14,0448;0,0908888003339881;IQ_2024-04-20T22-12-50_94564459.json;1;chirp;0,0008851928060674224;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4491;16,825;0,000226509233471;0,0002265091607114;-0,027783;-0,004603;3,683242079388638e-12;0,790527;0,9861;-60,7088;-59,688;14,4129;0,0929546235584451;IQ_2024-04-20T22-12-50_94564459.json;2;chirp;0,003271875248568295;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,3936;16,6692;0,0002294224250363;0,000229422468692;-0,015852;-0,001517;3,7312015456481e-12;0,790527;3,6862;-60,6533;-59,6325;14,6737;0,0944139797830948;IQ_2024-04-20T22-12-50_94564459.json;3;chirp;0,007454872542057141;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4652;16,6213;0,0002256740117445;0,0002256737061543;-0,023876;-0,002126;3,671661065463017e-12;0,790527;1,0484;-60,7249;-59,704;14,7549;0,0948674271102585;IQ_2024-04-20T22-12-53_499789030.json;0;chirp;0,0005301437059165347;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4531;16,809;0,0002263032656628;0,0002263032947666;-0,019054;-0,002554;3,683773338453156e-12;0,790527;0,9068;-60,7128;-59,6919;14,4395;0,0931034592046287;IQ_2024-04-20T22-12-53_499789030.json;1;chirp;0,0013641483112345702;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4546;17,097;0,000226225980441;0,0002262257767142;-0,024154;-0,000378;3,678295949077759e-12;0,791504;1,1334;-60,7143;-59,6988;13,9685;0,0904601671742481;IQ_2024-04-20T22-12-53_499789030.json;2;chirp;0,0006607304388740196;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4159;16,5633;0,0002282489003846;0,0002282489003846;-0,029399;0,003927;3,711083523816328e-12;0,791016;1,7062;-60,6756;-59,6575;14,8536;0,0954186617433489;IQ_2024-04-20T22-12-53_499789030.json;3;chirp;0,005123443658435757;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4478;17,0868;0,0002265793009428;0,000226578573347;-0,016439;-0,00085;3,687183371126057e-12;0,791016;2,1639;-60,7075;-59,6893;13,9849;0,090552004549025;IQ_2024-04-20T22-12-56_916784282.json;0;chirp;0,0021902170040669407;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4575;16,9811;0,0002260751061839;0,0002260750334244;-0,017874;-0,009132;3,678962950254272e-12;0,791504;1,5343;-60,7172;-59,7017;14,1561;0,0915145429913063;IQ_2024-04-20T22-12-56_916784282.json;1;chirp;0,0018664241057411318;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4612;16,4213;0,0002258829481434;0,0002258821186842;-0,002351;-0,000456;3,675623173882148e-12;0,790039;1,036;-60,7209;-59,6973;15,0986;0,0967840682475845;IQ_2024-04-20T22-12-56_916784282.json;2;pulse;0,0013585684120412975;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4579;16,8204;0,0002260545443277;0,0002260545443277;-0,004627;-0,001072;3,677907804700009e-12;0,790527;0,9569;-60,7176;-59,6967;14,4205;0,092997326451488;IQ_2024-04-20T22-12-56_916784282.json;3;chirp;0,001123161985547044;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4568;16,6342;0,000226107717026;0,0002261068730149;-0,019351;-0,002546;3,676855694911829e-12;0,790527;3,3899;-60,7165;-59,6957;14,7329;0,0947444640938018;IQ_2024-04-20T22-13-00_446174856.json;0;chirp;0,01069179179829342;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4511;16,9881;0,0002264096110593;0,0002264091162942;-0,02721;0,001079;3,68412505363791e-12;0,791016;1,374;-60,7107;-59,6926;14,1447;0,0914504706205369;IQ_2024-04-20T22-13-00_446174856.json;1;chirp;0,0017855369834615267;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,3287;16,9712;0,0002328768168808;0,0002328766277059;-0,005349;-0,000136;3,788030653040231e-12;0,791016;8,807;-60,5884;-59,5703;14,1722;0,0916048648659852;IQ_2024-04-20T22-13-00_446174856.json;2;chirp;0,009943876268518914;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-35,5474;16,7153;0,000278777180938;0,0002787767734844;0,256184;0,001009;4,536508321772992e-12;0,790527;17,426;-59,8071;-58,7863;14,596;0,0939794762980434;IQ_2024-04-20T22-13-00_446174856.json;3;tone;0,0987239621562686;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4482;16,5359;0,0002265569637529;0,0002265569637529;-0,012596;-0,000423;3,685824215282629e-12;0,790039;3,9873;-60,7079;-59,6844;14,9006;0,0956805861695383;IQ_2024-04-20T22-13-03_976832770.json;0;chirp;0,008225237919387018;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-35,4884;17,1896;0,0002825929841492;0,0002825919073075;0,224506;0,004773;4,6006284719346535e-12;0,791016;17,9323;-59,7481;-58,7299;13,8203;0,0896260488278609;IQ_2024-04-20T22-13-03_976832770.json;1;tone;0,09575487033101654;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4843;16,473;0,0002246837393613;0,0002246836957056;-0,003206;0,000515;3,656359069681425e-12;0,790039;0,8677;-60,744;-59,7205;15,009;0,0962847230456327;IQ_2024-04-20T22-13-03_976832770.json;2;pulse;0,0019999542052946866;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4866;16,6791;0,0002245629148092;0,0002245620562462;-0,018772;0,000314;3,652869673409498e-12;0,790527;0,913;-60,7463;-59,7255;14,657;0,0943202404891997;IQ_2024-04-20T22-13-03_976832770.json;3;chirp;0,0023996650836944707;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,37;16,9423;0,000230674384511;0,0002306742971995;-0,007952;-0,00209;3,755677192851525e-12;0,791016;4,4853;-60,6297;-59,6115;14,2195;0,0918702675518607;IQ_2024-04-20T22-13-07_415421753.json;0;chirp;0,004315070598411861;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4786;16,8211;0,0002249797689728;0,0002249796234536;-0,016188;-0,000651;3,661458289339059e-12;0,791016;0,9496;-60,7383;-59,7201;14,4194;0,092990799158264;IQ_2024-04-20T22-13-07_415421753.json;1;chirp;0,0012476314881989473;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4538;17,0552;0,0002262652124045;0,0002262652124045;-0,014907;0,000123;3,684402609394066e-12;0,790527;0,981;-60,7135;-59,6927;14,0359;0,0908388180305454;IQ_2024-04-20T22-13-07_415421753.json;2;chirp;0,002635093512304354;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4645;17,2043;0,0002257117594126;0,0002257117594126;-0,032031;-0,001372;3,673123437353265e-12;0,791504;0,9826;-60,7241;-59,7087;13,797;0,0894943788289582;IQ_2024-04-20T22-13-07_415421753.json;3;chirp;0,002353061754210154;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4715;16,5248;0,000225345720537;0,0002253456914331;-0,017519;0,002175;3,667293031750507e-12;0,790039;0,8389;-60,7312;-59,7077;14,9197;0,0957871502711858;IQ_2024-04-20T22-13-10_835090853.json;0;chirp;0,0008419827394596329;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4918;16,5563;0,0002242943446617;0,0002242942427983;-0,006064;-0,002626;3,649068026911895e-12;0,790039;0,9072;-60,7515;-59,728;14,8657;0,0954858057221336;IQ_2024-04-20T22-13-10_835090853.json;1;chirp;0,0035129153180405524;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4684;16,075;0,0002255084691569;0,0002255084255011;-0,005115;-0,000375;3,672280795424809e-12;0,788574;0,8607;-60,7281;-59,6965;15,7126;0,1001937039493914;IQ_2024-04-20T22-13-10_835090853.json;2;pulse;0,04833503160401599;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4853;16,7439;0,0002246323274448;0,0002246318908873;-0,005936;0,001223;3,653377080026221e-12;0,791504;0,8924;-60,745;-59,7295;14,548;0,093710840133805;IQ_2024-04-20T22-13-10_835090853.json;3;chirp;0,003652551637501364;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4779;16,7157;0,0002250126126455;0,0002250120596727;-0,000323;-0,003546;3,661558035938928e-12;0,790527;0,9732;-60,7376;-59,7168;14,5954;0,0939760347298487;IQ_2024-04-20T22-13-14_392918730.json;0;chirp;0,002302534938495155;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,469;17,0834;0,0002254755527246;0,0002254754363093;-0,022632;-0,003141;3,6700312927573364e-12;0,791504;0,8363;-60,7287;-59,7132;13,9904;0,0905829602311812;IQ_2024-04-20T22-13-14_392918730.json;1;chirp;0,0006777390962838361;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4736;16,8615;0,0002252363774459;0,0002252363046864;-0,007748;-0,002116;3,665690147258705e-12;0,791016;0,9327;-60,7333;-59,7152;14,3525;0,0926161079891626;IQ_2024-04-20T22-13-14_392918730.json;2;chirp;0,0007772350769515234;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4693;16,5662;0,0002254591527162;0,0002254585124319;-0,011361;-0,000503;3,667904521775789e-12;0,791016;0,9579;-60,729;-59,7109;14,8488;0,0953917300399756;IQ_2024-04-20T22-13-14_392918730.json;3;chirp;0,0023401970087896795;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4664;16,8115;0,0002256115258205;0,0002256103034596;-0,023678;-0,002484;3,671322794385201e-12;0,791016;0,8111;-60,7261;-59,7079;14,4353;0,0930801635244161;IQ_2024-04-20T22-13-17_804991631.json;0;chirp;0,00013074992339103452;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4513;16,5464;0,00022639540839;0,0002263947535539;-0,00949;0,005858;3,6846081741259695e-12;0,790039;1,2163;-60,711;-59,6875;14,8826;0,0955800471038435;IQ_2024-04-20T22-13-17_804991631.json;1;chirp;0,0023985784135103962;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4312;16,9868;0,0002274481230415;0,0002274481230415;-0,017155;0,001699;3,702342685901749e-12;0,790527;2,3544;-60,6909;-59,67;14,1469;0,0914626116103217;IQ_2024-04-20T22-13-17_804991631.json;2;chirp;0,001026999020087969;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4134;16,8436;0,0002283797512063;0,0002283797221025;-0,014038;0,003276;3,7121395367323284e-12;0,791016;2,9515;-60,6731;-59,655;14,382;0,0927815304139163;IQ_2024-04-20T22-13-17_804991631.json;3;chirp;0,004258216392097211;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4392;17,024;0,0002270280529046;0,0002270277327625;-0,012977;0,001071;3,694086269517838e-12;0,791016;1,301;-60,6989;-59,6807;14,0864;0,0911228552628885;IQ_2024-04-20T22-13-21_364508913.json;0;chirp;0,0009747102036887082;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4348;16,7937;0,000227258176892;0,0002272580459248;-0,008807;0,000421;3,696114594942124e-12;0,790527;1,9547;-60,6945;-59,6737;14,4649;0,0932458456735282;IQ_2024-04-20T22-13-21_364508913.json;1;chirp;0,0030297996925346985;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4747;16,9592;0,000225177995162;0,0002251774712931;-0,016624;0,001411;3,66535577930871e-12;0,791504;1,1543;-60,7344;-59,719;14,1919;0,0917152160671464;IQ_2024-04-20T22-13-21_364508913.json;2;chirp;0,0019790073803407147;0;0,1258251626469985
5,2897;1734000000,0;48000000,0;-36,4559;16,7229;0,0002261558402096;0,0002261555346194;-0,022343;0,001186;3,679432192954524e-12;0,791504;2,4055;-60,7156;-59,7001;14,5833;0,0939086627480144;IQ_2024-04-20T22-13-21_364508913.json;3;chirp;0,0035685925922210333;0;0,1258251626469985
